Date,price
2015-01-02,48.79638671875
2015-01-05,48.3443489074707
2015-01-06,48.159183502197266
2015-01-07,48.45869445800781
2015-01-08,48.82362365722656
2015-01-09,49.068660736083984
2015-01-12,49.008758544921875
2015-01-13,49.008758544921875
2015-01-14,48.894386291503906
2015-01-15,48.594886779785156
2015-01-16,48.7800407409668
2015-01-20,48.692901611328125
2015-01-21,48.95429611206055
2015-01-22,49.01967239379883
2015-01-23,49.01967239379883
2015-01-26,49.24295425415039
2015-01-27,49.204803466796875
2015-01-28,49.101375579833984
2015-01-29,49.27560806274414
2015-01-30,49.13947677612305
2015-02-02,49.328102111816406
2015-02-03,49.60701370239258
2015-02-04,49.39921569824219
2015-02-05,49.68901443481445
2015-02-06,49.72730255126953
2015-02-09,49.60701370239258
2015-02-10,49.77651596069336
2015-02-11,49.76010513305664
2015-02-12,49.754634857177734
2015-02-13,49.82576370239258
2015-02-17,49.792903900146484
2015-02-18,49.96244430541992
2015-02-19,49.84757995605469
2015-02-20,49.98430252075195
2015-02-23,50.02255630493164
2015-02-24,50.07175827026367
2015-02-25,50.235843658447266
2015-02-26,50.22490310668945
2015-02-27,50.235843658447266
2015-03-02,50.22650909423828
2015-03-03,50.083736419677734
2015-03-04,49.990360260009766
2015-03-05,50.083736419677734
2015-03-06,49.76521682739258
2015-03-09,49.66090393066406
2015-03-10,49.46863555908203
2015-03-11,49.60596466064453
2015-03-12,49.704803466796875
2015-03-13,49.5345573425293
2015-03-16,49.485145568847656
2015-03-17,49.238014221191406
2015-03-18,49.67736053466797
2015-03-19,49.28192901611328
2015-03-20,49.6663703918457
2015-03-23,49.704803466796875
2015-03-24,49.781700134277344
2015-03-25,49.64987564086914
2015-03-26,49.6443977355957
2015-03-27,49.682830810546875
2015-03-30,49.820125579833984
2015-03-31,49.75968933105469
2015-04-01,49.862335205078125
2015-04-02,49.90095520019531
2015-04-06,50.02778625488281
2015-04-07,50.292572021484375
2015-04-08,50.28155517578125
2015-04-09,50.23188781738281
2015-04-10,50.34776306152344
2015-04-13,50.253990173339844
2015-04-14,50.27605438232422
2015-04-15,50.4746208190918
2015-04-16,50.369834899902344
2015-04-17,50.21536636352539
2015-04-20,50.32568359375
2015-04-21,50.358768463134766
2015-04-22,50.30915451049805
2015-04-23,50.292572021484375
2015-04-24,50.37533950805664
2015-04-27,50.391902923583984
2015-04-28,50.31467056274414
2015-04-29,50.220890045166016
2015-04-30,50.19329071044922
2015-05-01,50.305240631103516
2015-05-04,50.29413604736328
2015-05-05,50.2276725769043
2015-05-06,50.078067779541016
2015-05-07,50.07250213623047
2015-05-08,50.465911865234375
2015-05-11,50.150081634521484
2015-05-12,50.14454650878906
2015-05-13,50.07250213623047
2015-05-14,50.316307067871094
2015-05-15,50.427127838134766
2015-05-18,50.34401321411133
2015-05-19,50.26645278930664
2015-05-20,50.20547866821289
2015-05-21,50.27751159667969
2015-05-22,50.316307067871094
2015-05-26,50.211029052734375
2015-05-27,50.32184600830078
2015-05-28,50.299705505371094
2015-05-29,50.37171173095703
2015-06-01,50.456329345703125
2015-06-02,50.36167907714844
2015-06-03,50.088993072509766
2015-06-04,49.92758560180664
2015-06-05,49.777347564697266
2015-06-08,49.777347564697266
2015-06-09,49.69385528564453
2015-06-10,49.760658264160156
2015-06-11,49.860836029052734
2015-06-12,49.677162170410156
2015-06-15,49.44340515136719
2015-06-16,49.72166442871094
2015-06-17,49.677162170410156
2015-06-18,49.860836029052734
2015-06-19,49.88862228393555
2015-06-22,49.988807678222656
2015-06-23,49.95542526245117
2015-06-24,49.82184600830078
2015-06-25,49.671566009521484
2015-06-26,49.526885986328125
2015-06-29,49.18738555908203
2015-06-30,49.421138763427734
2015-07-01,49.42950439453125
2015-07-02,49.614017486572266
2015-07-06,49.45188522338867
2015-07-07,49.491024017333984
2015-07-08,49.245033264160156
2015-07-09,49.35685348510742
2015-07-10,49.64193344116211
2015-07-13,49.68667221069336
2015-07-14,49.6363525390625
2015-07-15,49.6363525390625
2015-07-16,49.71463394165039
2015-07-17,49.58047103881836
2015-07-20,49.35127639770508
2015-07-21,49.26183319091797
2015-07-22,48.943172454833984
2015-07-23,48.91521072387695
2015-07-24,48.77547073364258
2015-07-27,48.56859588623047
2015-07-28,48.83135223388672
2015-07-29,49.116458892822266
2015-07-30,49.26183319091797
2015-07-31,49.17795181274414
2015-08-03,49.08584976196289
2015-08-04,49.11393737792969
2015-08-05,49.04655456542969
2015-08-06,48.844390869140625
2015-08-07,48.6927490234375
2015-08-10,48.833152770996094
2015-08-11,48.608543395996094
2015-08-12,48.541133880615234
2015-08-13,48.47935104370117
2015-08-14,48.50743865966797
2015-08-17,48.50743865966797
2015-08-18,48.445682525634766
2015-08-19,48.40074920654297
2015-08-20,48.164894104003906
2015-08-21,47.990814208984375
2015-08-24,47.597721099853516
2015-08-25,47.69318771362305
2015-08-26,48.09189987182617
2015-08-27,48.451297760009766
2015-08-28,48.4962043762207
2015-08-31,48.42881393432617
2015-09-01,48.27259826660156
2015-09-02,48.47001266479492
2015-09-03,48.53769302368164
2015-09-04,48.48692321777344
2015-09-08,48.752052307128906
2015-09-09,48.68997573852539
2015-09-10,48.808441162109375
2015-09-11,48.791534423828125
2015-09-14,48.706947326660156
2015-09-15,48.69562530517578
2015-09-16,48.52077865600586
2015-09-17,48.56024932861328
2015-09-18,48.42488479614258
2015-09-21,48.33462905883789
2015-09-22,47.98491668701172
2015-09-23,47.900306701660156
