Date,price
2015-01-02,30.355051040649414
2015-01-05,29.814817428588867
2015-01-06,29.689542770385742
2015-01-07,30.33156394958496
2015-01-08,30.848312377929688
2015-01-09,30.746530532836914
2015-01-12,30.49597930908203
2015-01-13,30.762184143066406
2015-01-14,30.589941024780273
2015-01-15,30.660402297973633
2015-01-16,30.918773651123047
2015-01-20,30.87180519104004
2015-01-21,31.552961349487305
2015-01-22,32.15583801269531
2015-01-23,31.913122177124023
2015-01-26,31.928787231445312
2015-01-27,31.756534576416016
2015-01-28,31.41203498840332
2015-01-29,31.41203498840332
2015-01-30,30.550790786743164
2015-02-02,31.098852157592773
2015-02-03,31.68606948852539
2015-02-04,31.529478073120117
2015-02-05,31.717388153076172
2015-02-06,31.17715835571289
2015-02-09,31.130184173583984
2015-02-10,31.05187225341797
2015-02-11,30.824817657470703
2015-02-12,31.48250389099121
2015-02-13,31.8426570892334
2015-02-17,31.772199630737305
2015-02-18,31.764368057250977
2015-02-19,31.63126564025879
2015-02-20,31.8426570892334
2015-02-23,31.52164077758789
2015-02-24,31.975765228271484
2015-02-25,31.913122177124023
2015-02-26,31.920961380004883
2015-02-27,31.897464752197266
2015-03-02,31.850488662719727
2015-03-03,31.607772827148438
2015-03-04,31.263280868530273
2015-03-05,31.216299057006836
2015-03-06,30.73870086669922
2015-03-09,30.62125015258789
2015-03-10,29.94009017944336
2015-03-11,30.16714096069336
2015-03-12,30.355051040649414
2015-03-13,29.987064361572266
2015-03-16,30.34722328186035
2015-03-17,30.699560165405273
2015-03-18,31.45117950439453
2015-03-19,30.918773651123047
2015-03-20,31.380720138549805
2015-03-23,31.474672317504883
2015-03-24,31.59995460510254
2015-03-25,31.098852157592773
2015-03-26,30.809165954589844
2015-03-27,30.895280838012695
2015-03-30,31.490345001220703
2015-03-31,31.419864654541016
2015-04-01,31.811330795288086
2015-04-02,32.288944244384766
2015-04-06,32.70391082763672
2015-04-07,32.539485931396484
2015-04-08,33.22065353393555
2015-04-09,33.54949188232422
2015-04-10,33.572994232177734
2015-04-13,33.377254486083984
2015-04-14,33.526004791259766
2015-04-15,33.760894775390625
2015-04-16,34.0270881652832
2015-04-17,33.43205642700195
2015-04-20,33.40074157714844
2015-04-21,33.59647750854492
2015-04-22,33.95661926269531
2015-04-23,34.20716094970703
2015-04-24,34.33245086669922
2015-04-27,34.46554946899414
2015-04-28,34.52035903930664
2015-04-29,34.08973693847656
2015-04-30,33.572994232177734
2015-05-01,33.77655029296875
2015-05-04,33.972293853759766
2015-05-05,33.60429763793945
