Date,price
2015-01-02,63.3541259765625
2015-01-05,62.948421478271484
2015-01-06,62.75139617919922
2015-01-07,63.5395393371582
2015-01-08,63.81193161010742
2015-01-09,63.77137756347656
2015-01-12,63.40047073364258
2015-01-13,63.60326385498047
2015-01-14,64.08431243896484
2015-01-15,64.17124938964844
2015-01-16,64.21765899658203
2015-01-20,64.20603942871094
2015-01-21,64.14807891845703
2015-01-22,63.95103073120117
2015-01-23,64.70442199707031
2015-01-26,64.10172271728516
2015-01-27,64.5595474243164
2015-01-28,64.62329864501953
2015-01-29,64.7101821899414
2015-01-30,64.76815795898438
2015-02-02,64.83148956298828
2015-02-03,65.18043518066406
2015-02-04,64.63381958007812
2015-02-05,64.97689819335938
2015-02-06,64.80827331542969
2015-02-09,64.84318542480469
2015-02-10,64.37214660644531
2015-02-11,64.31401062011719
2015-02-12,64.82576751708984
2015-02-13,64.98274230957031
2015-02-17,64.87223052978516
2015-02-18,64.8490219116211
2015-02-19,64.65708923339844
2015-02-20,64.83740234375
2015-02-23,64.7500991821289
2015-02-24,65.05252075195312
2015-02-25,65.34906768798828
2015-02-26,65.27934265136719
2015-02-27,65.3897933959961
2015-03-02,65.17163848876953
2015-03-03,65.28828430175781
2015-03-04,65.03160858154297
2015-03-05,65.02581787109375
2015-03-06,64.58829498291016
2015-03-09,64.5416030883789
2015-03-10,64.290771484375
2015-03-11,64.40157318115234
2015-03-12,64.47743225097656
2015-03-13,64.00494384765625
2015-03-16,63.818260192871094
2015-03-17,63.90574264526367
2015-03-18,64.74578094482422
2015-03-19,64.45411682128906
2015-03-20,65.15410614013672
2015-03-23,65.32913208007812
2015-03-24,65.3641128540039
2015-03-25,65.5274658203125
2015-03-26,65.17163848876953
2015-03-27,65.28245544433594
2015-03-30,65.43411254882812
2015-03-31,65.40496063232422
2015-04-01,65.72573852539062
2015-04-02,66.05351257324219
2015-04-06,66.29348754882812
2015-04-07,66.17058563232422
2015-04-08,66.48078918457031
2015-04-09,66.4983139038086
2015-04-10,66.50422668457031
2015-04-13,66.4105453491211
2015-04-14,66.48660278320312
2015-04-15,66.59195709228516
2015-04-16,66.4456558227539
2015-04-17,66.35787963867188
2015-04-20,66.1998062133789
2015-04-21,66.25836181640625
2015-04-22,66.4983139038086
2015-04-23,66.6505126953125
2015-04-24,66.79097747802734
2015-04-27,66.86707305908203
2015-04-28,66.82024383544922
2015-04-29,66.39884185791016
2015-04-30,66.21150207519531
2015-05-01,66.27732849121094
2015-05-04,66.1833724975586
2015-05-05,66.08342742919922
2015-05-06,66.06584930419922
2015-05-07,65.96599578857422
2015-05-08,66.33016967773438
2015-05-11,66.02474975585938
2015-05-12,65.67230224609375
2015-05-13,65.74276733398438
2015-05-14,65.96011352539062
2015-05-15,66.28907775878906
2015-05-18,66.11870574951172
2015-05-19,65.795654296875
2015-05-20,65.85438537597656
2015-05-21,66.20685577392578
2015-05-22,66.29491424560547
2015-05-26,66.11282348632812
2015-05-27,65.99535369873047
2015-05-28,65.81324768066406
2015-05-29,66.0071029663086
2015-06-01,65.64096069335938
2015-06-02,65.55253601074219
2015-06-03,65.32256317138672
2015-06-04,65.25181579589844
2015-06-05,64.90397644042969
2015-06-08,64.7447280883789
2015-06-09,64.50301361083984
2015-06-10,64.27307891845703
2015-06-11,64.4440689086914
2015-06-12,64.53251647949219
2015-06-15,64.214111328125
2015-06-16,64.20235443115234
2015-06-17,64.48534393310547
2015-06-18,64.81554412841797
2015-06-19,64.98062133789062
2015-06-22,65.0749282836914
2015-06-23,65.05135345458984
2015-06-24,65.11032104492188
2015-06-25,65.0218734741211
2015-06-26,64.81554412841797
2015-06-29,64.64451599121094
2015-06-30,64.80960083007812
2015-07-01,65.04755401611328
2015-07-02,65.08899688720703
2015-07-06,64.81674194335938
2015-07-07,64.76940155029297
2015-07-08,64.64508056640625
2015-07-09,64.79303741455078
