Date,price
2015-01-02,93.0014877319336
2015-01-05,94.46238708496094
2015-01-06,96.16437530517578
2015-01-07,95.97443389892578
2015-01-08,94.70350646972656
2015-01-09,95.74069213867188
2015-01-12,96.28852844238281
2015-01-13,96.28852844238281
2015-01-14,97.0190200805664
2015-01-15,98.54562377929688
2015-01-16,97.2892837524414
2015-01-20,98.58220672607422
2015-01-21,97.44271850585938
2015-01-22,97.09203338623047
2015-01-23,98.44340515136719
2015-01-26,98.14389038085938
2015-01-27,98.29728698730469
2015-01-28,99.9043197631836
2015-01-29,99.24689483642578
2015-01-30,101.00724029541016
2015-02-02,100.62594604492188
2015-02-03,98.49604034423828
2015-02-04,98.66437530517578
2015-02-05,97.58112335205078
2015-02-06,95.85377502441406
2015-02-09,95.7000732421875
2015-02-10,94.9388656616211
2015-02-11,95.11450958251953
2015-02-12,94.79975891113281
2015-02-13,93.82633972167969
2015-02-17,92.41368865966797
2015-02-18,92.96263122558594
2015-02-19,92.34777069091797
2015-02-20,92.61860656738281
2015-02-23,93.67989349365234
2015-02-24,94.90956115722656
2015-02-25,95.31944274902344
2015-02-26,94.0166015625
2015-02-27,94.80709838867188
2015-03-02,93.04115295410156
2015-03-03,92.7037582397461
2015-03-04,92.73316192626953
2015-03-05,92.6158218383789
2015-03-06,90.56976318359375
2015-03-09,91.4057846069336
2015-03-10,92.60842895507812
2015-03-11,93.28316497802734
2015-03-12,93.21717834472656
2015-03-13,92.93112182617188
2015-03-16,93.82587432861328
2015-03-17,94.60324096679688
2015-03-18,96.4293212890625
2015-03-19,95.93793487548828
2015-03-20,96.44396209716797
2015-03-23,96.32662200927734
2015-03-24,97.25794982910156
2015-03-25,96.43659973144531
2015-03-26,94.9332275390625
2015-03-27,96.11393737792969
2015-03-30,95.63728332519531
2015-03-31,95.84258270263672
2015-04-01,97.10151672363281
2015-04-02,96.07262420654297
2015-04-06,95.5361557006836
2015-04-07,96.33715057373047
2015-04-08,96.36656951904297
2015-04-09,95.11723327636719
2015-04-10,95.25692749023438
2015-04-13,95.38912200927734
2015-04-14,96.06525421142578
2015-04-15,95.98442077636719
2015-04-16,95.5067367553711
2015-04-17,96.60177612304688
2015-04-20,95.74927520751953
2015-04-21,95.315673828125
2015-04-22,93.860595703125
2015-04-23,94.2647933959961
2015-04-24,94.8526382446289
2015-04-27,94.8526382446289
2015-04-28,93.54458618164062
2015-04-29,92.39812469482422
2015-04-30,92.5598373413086
2015-05-01,91.31383514404297
2015-05-04,90.45221710205078
2015-05-05,90.32701873779297
2015-05-06,88.78062438964844
2015-05-07,89.97360229492188
2015-05-08,90.21659851074219
2015-05-11,88.02210998535156
2015-05-12,88.25040435791016
2015-05-13,87.54345703125
2015-05-14,87.77912139892578
2015-05-15,89.53911590576172
2015-05-18,88.03681182861328
2015-05-19,87.2562484741211
2015-05-20,87.40354919433594
2015-05-21,88.62596893310547
2015-05-22,88.66279602050781
2015-05-26,90.17974853515625
2015-05-27,90.38595581054688
2015-05-28,90.1650161743164
2015-05-29,90.3639144897461
2015-06-01,89.3926773071289
2015-06-02,88.14544677734375
2015-06-03,86.728515625
2015-06-04,87.857666015625
2015-06-05,86.78758239746094
2015-06-08,86.69164276123047
2015-06-09,86.00533294677734
2015-06-10,85.25254821777344
2015-06-11,87.04582214355469
2015-06-12,87.04582214355469
2015-06-15,87.18611907958984
2015-06-16,87.87244415283203
2015-06-17,87.19346618652344
2015-06-18,86.76543426513672
2015-06-19,87.87982177734375
2015-06-22,86.08648681640625
2015-06-23,85.56990051269531
2015-06-24,86.30786895751953
2015-06-25,86.00533294677734
2015-06-26,85.0385513305664
2015-06-29,87.28939819335938
2015-06-30,86.68423461914062
2015-07-01,85.51422882080078
2015-07-02,85.79522705078125
2015-07-06,87.38539123535156
2015-07-07,88.20641326904297
2015-07-08,88.96817016601562
2015-07-09,87.21529388427734
2015-07-10,85.83223724365234
2015-07-13,85.56596374511719
2015-07-14,85.84703063964844
2015-07-15,86.75676727294922
2015-07-16,87.35578918457031
2015-07-17,87.80703735351562
2015-07-20,87.4371337890625
2015-07-21,87.91053771972656
2015-07-22,88.45783996582031
2015-07-23,89.55988311767578
2015-07-24,89.78173065185547
2015-07-27,90.26249694824219
2015-07-28,89.60423278808594
2015-07-29,89.27143859863281
2015-07-30,89.95926666259766
2015-07-31,90.62494659423828
2015-08-03,91.57887268066406
2015-08-04,90.85247802734375
2015-08-05,90.17056274414062
2015-08-06,90.9710922241211
2015-08-07,92.16443634033203
2015-08-10,91.02296447753906
2015-08-11,92.46835327148438
2015-08-12,91.96430969238281
2015-08-13,91.66783905029297
2015-08-14,91.88275146484375
2015-08-17,92.29791259765625
2015-08-18,91.57149505615234
2015-08-19,92.47575378417969
2015-08-20,93.40972137451172
2015-08-21,93.69139099121094
2015-08-24,93.66175842285156
2015-08-25,92.15699768066406
2015-08-26,90.37812042236328
2015-08-27,90.43000030517578
2015-08-28,90.69682312011719
2015-08-31,90.00008392333984
2015-09-01,90.64854431152344
2015-09-02,89.86859893798828
2015-09-03,90.30685424804688
2015-09-04,91.13140106201172
2015-09-08,89.786865234375
2015-09-09,90.21773529052734
2015-09-10,89.60858154296875
2015-09-11,90.17310333251953
2015-09-14,90.31426239013672
2015-09-15,88.58344268798828
2015-09-16,88.2492446899414
2015-09-17,89.3262939453125
2015-09-18,90.70055389404297
2015-09-21,89.22232055664062
2015-09-22,90.46283721923828
2015-09-23,90.45542907714844
2015-09-24,91.07199096679688
2015-09-25,90.2846450805664
2015-09-28,91.82962799072266
2015-09-29,92.0896987915039
2015-09-30,91.7702865600586
2015-10-01,92.16178894042969
2015-10-02,92.72007751464844
2015-10-05,91.46209716796875
2015-10-06,91.85662078857422
2015-10-07,91.55140686035156
2015-10-08,90.78471374511719
2015-10-09,91.02286529541016
2015-10-12,91.71517181396484
2015-10-13,91.87149047851562
2015-10-14,92.67539978027344
2015-10-15,92.22134399414062
2015-10-16,92.2510986328125
2015-10-19,91.99803924560547
2015-10-20,91.43228149414062
2015-10-21,92.3404312133789
2015-10-22,92.49675750732422
2015-10-23,91.70771026611328
2015-10-26,92.31809997558594
2015-10-27,92.54888153076172
2015-10-28,92.17668151855469
2015-10-29,90.71026611328125
2015-10-30,91.39505004882812
2015-11-02,90.97504425048828
2015-11-03,90.22900390625
2015-11-04,90.33350372314453
2015-11-05,90.09483337402344
2015-11-06,88.77438354492188
2015-11-09,88.27456665039062
2015-11-10,88.53569030761719
2015-11-11,88.34915161132812
2015-11-12,88.77438354492188
2015-11-13,89.2816162109375
2015-11-16,89.19961547851562
2015-11-17,89.34881591796875
2015-11-18,89.53529357910156
2015-11-19,90.132080078125
2015-11-20,89.8561019897461
2015-11-23,90.132080078125
2015-11-24,90.12464904785156
2015-11-25,90.33350372314453
2015-11-27,90.24402618408203
2015-11-30,90.60208129882812
2015-12-01,91.82588958740234
2015-12-02,91.85579681396484
2015-12-03,89.35883331298828
2015-12-04,90.1438217163086
2015-12-07,91.01851654052734
2015-12-08,91.06333923339844
2015-12-09,90.96609497070312
2015-12-10,91.08576202392578
2015-12-11,92.52112579345703
2015-12-14,91.32499694824219
2015-12-15,90.7867660522461
2015-12-16,90.59236145019531
2015-12-17,91.61656188964844
2015-12-18,92.12489318847656
2015-12-21,92.10244750976562
2015-12-22,91.43714141845703
2015-12-23,90.74933624267578
2015-12-24,91.26927185058594
2015-12-28,91.53899383544922
2015-12-29,90.01818084716797
2015-12-30,89.92829895019531
2015-12-31,90.33283996582031
2016-01-04,90.98457336425781
2016-01-05,90.61747741699219
2016-01-06,91.83861541748047
2016-01-07,92.00345611572266
2016-01-08,92.41547393798828
2016-01-11,91.40412139892578
2016-01-12,92.72262573242188
2016-01-13,93.63654327392578
2016-01-14,92.7601089477539
2016-01-15,94.20597076416016
2016-01-19,93.91376495361328
2016-01-20,94.90265655517578
2016-01-21,94.2583999633789
2016-01-22,93.89878845214844
2016-01-25,94.40817260742188
2016-01-26,94.45314025878906
2016-01-27,94.43070983886719
2016-01-28,94.56552124023438
2016-01-29,95.3671875
2016-02-01,95.07514190673828
2016-02-02,96.83900451660156
2016-02-03,96.0358657836914
2016-02-04,96.50128936767578
2016-02-05,96.61386108398438
2016-02-08,98.69293212890625
2016-02-09,98.79801177978516
2016-02-10,99.66864013671875
2016-02-11,100.36669921875
2016-02-12,98.70044708251953
2016-02-16,97.6571273803711
2016-02-17,97.05667114257812
2016-02-18,98.25006866455078
2016-02-19,98.3326416015625
2016-02-22,98.28011322021484
2016-02-23,98.67789459228516
2016-02-24,98.48275756835938
2016-02-25,98.83549499511719
2016-02-26,97.88229370117188
2016-02-29,98.31011962890625
2016-03-01,96.57904052734375
2016-03-02,96.97757720947266
2016-03-03,97.33100891113281
2016-03-04,96.70683288574219
2016-03-07,96.67677307128906
2016-03-08,97.7446060180664
2016-03-09,97.15054321289062
2016-03-10,96.75198364257812
2016-03-11,95.77438354492188
2016-03-14,96.07518768310547
2016-03-15,96.16545104980469
2016-03-16,96.45122528076172
2016-03-17,96.84974670410156
2016-03-18,97.05279541015625
2016-03-21,96.30831909179688
2016-03-22,96.28572845458984
2016-03-23,97.37614440917969
2016-03-24,97.41376495361328
2016-03-28,97.54156494140625
2016-03-29,98.56431579589844
2016-03-30,97.52657318115234
2016-03-31,98.2183837890625
2016-04-01,98.47460174560547
2016-04-04,98.53491973876953
2016-04-05,99.61246490478516
2016-04-06,98.88902282714844
2016-04-07,100.10979461669922
2016-04-08,99.47683715820312
2016-04-11,99.34870910644531
2016-04-12,98.66302490234375
2016-04-13,99.00963592529297
2016-04-14,98.53491973876953
2016-04-15,99.37886810302734
2016-04-18,98.94931030273438
2016-04-19,98.64033508300781
2016-04-20,97.55524444580078
2016-04-21,96.97505187988281
2016-04-22,96.72634887695312
2016-04-25,96.32695007324219
2016-04-26,95.88992309570312
2016-04-27,96.8469009399414
2016-04-28,97.24626159667969
2016-04-29,97.49494934082031
2016-05-02,96.51334381103516
2016-05-03,97.72906494140625
2016-05-04,98.26513671875
2016-05-05,98.92205047607422
2016-05-06,98.49920654296875
2016-05-09,98.80879211425781
2016-05-10,98.81633758544922
2016-05-11,99.37508392333984
2016-05-12,98.92205047607422
2016-05-13,99.88097381591797
2016-05-16,99.02021789550781
2016-05-17,99.18633270263672
2016-05-18,97.77436065673828
2016-05-19,98.19721221923828
2016-05-20,98.27264404296875
2016-05-23,98.49165344238281
2016-05-24,98.05371856689453
2016-05-25,97.68377685546875
2016-05-26,98.18960571289062
2016-05-27,98.04617309570312
2016-05-31,98.2802505493164
2016-06-01,98.67893981933594
2016-06-02,99.39017486572266
2016-06-03,100.80512237548828
2016-06-06,100.05603790283203
2016-06-07,100.29815673828125
2016-06-08,100.8353500366211
2016-06-09,101.48600769042969
2016-06-10,101.97787475585938
2016-06-13,102.43183898925781
2016-06-14,102.35616302490234
2016-06-15,102.74958801269531
2016-06-16,103.24901580810547
2016-06-17,102.60586547851562
2016-06-20,101.5087661743164
2016-06-21,101.03964233398438
2016-06-22,101.20611572265625
2016-06-23,100.04847717285156
2016-06-24,102.73451232910156
2016-06-27,105.29946899414062
2016-06-28,105.51887512207031
2016-06-29,104.70928192138672
2016-06-30,105.09516906738281
2016-07-01,106.55436706542969
2016-07-05,107.88848876953125
2016-07-06,108.06279754638672
2016-07-07,108.05522155761719
2016-07-08,108.85110473632812
2016-07-11,107.89606475830078
2016-07-12,106.12225341796875
2016-07-13,107.37303924560547
2016-07-14,105.81153869628906
2016-07-15,104.90188598632812
2016-07-18,104.80330657958984
