Date,portfolio_log_return,daily_pnl_eur,cumulative_pnl_eur,SPY_return,QQQ_return,EFA_return,EEM_return,TLT_return,IEF_return,HYG_return,EMB_return,GLD_return,SLV_return,USO_return,DBC_return
2015-01-20,0.003697451321850551,36974.51321850551,137554.65148520842,0.0021299460896614117,0.007903328344309636,0.003448621372408472,-0.0015202469376088658,0.013201939181424047,0.0022899838443309855,-0.0017879659882996154,-0.00018095675557198662,0.013618890362551296,0.013478055481906876,-0.04748171364983298,-0.01376968888828108
2015-01-21,0.0025121994240075254,25121.994240075255,163054.22704006545,0.005035807147254081,0.0051040928927433594,0.007838261340998815,0.02182413268948549,-0.011626083303695522,-0.004768184335456515,0.005353868440851904,-0.0009031344679844285,0.00024156831944978564,0.010998694248576553,0.016454323887500507,0.006334757407777584
2015-01-22,0.0064963440770819565,64963.440770819565,229291.84239387512,0.014761531256393269,0.018334947856805152,0.0037338758210381452,0.018926574217974276,-0.003605376377125394,-0.0024842665561067598,0.0013345645264465434,-0.0030764982397442847,0.008017360134577187,0.013722328599368602,-0.020466922911320802,-0.0011488875676692238
2015-01-23,-0.00018919766297355583,-1891.9766297355582,227356.6673544906,-0.005497990902179288,0.0022085238973461115,-0.005687989925653462,-0.007576742184791258,0.01382248958452964,0.00652060480807805,0.0,0.011711899677387378,-0.008017360134577146,-0.005694797798234382,-0.023831400959499545,-0.0063419321719210995
2015-01-26,-0.0006913264029503906,-6913.264029503906,220288.66908636875,0.0023388832701517074,-0.0011518483493138162,0.01359690542038219,0.0004907451791713988,-0.003047145050230874,-0.0022907593879719695,0.004544601589892344,-0.009358306309220413,-0.010031679362329541,-0.021940896025251264,-0.007676397751250976,-0.0034761621036622685
2015-01-27,-0.003681893227577628,-36818.93227577628,182727.84735161066,-0.013278149291622706,-0.026268557778864134,0.001446117992357323,-0.0054095063097197955,0.0015617564471906886,0.001374724579126146,-0.0007750463829030729,0.0071167747507800755,0.011399158685807192,0.011607835981092513,0.01995361072107624,0.005209754807294921
2015-01-28,-0.004580424210244314,-45804.24210244314,136193.2895598337,-0.012907070797054868,-0.005139487243865451,-0.015043023412739456,-0.010907418225756459,0.016216498135417482,0.007667789228515268,-0.002104199880981308,0.000986992125010217,-0.007909034514030033,-0.005787075353084203,-0.03850044031878442,-0.014539143548252009
2015-01-29,0.00021826694592795852,2182.669459279585,138405.92697650194,0.00920114628840343,0.009565467505554585,0.01359690542038219,0.0,-0.006602292797346698,-0.003552673541041865,0.003542142859644116,0.0013435586428321613,-0.02178803552843412,-0.05917470333218745,0.007220298519253612,-0.004697770120441989
2015-01-30,0.0006245100009467388,6245.100009467388,144739.44033692777,-0.012655021189790113,-0.0077832530269509445,-0.015880967142803654,-0.02780052908432175,0.017581567570093874,0.008721409796742243,-0.002766473730444279,0.0008955285162115042,0.022031068542067805,0.018304424308039215,0.06611098969068768,0.02384525313698238
2015-02-02,0.006157763221499952,61577.632214999525,207401.0735039506,0.012308054754513296,0.008666558781688195,0.01201522077013669,0.01778034010570934,-0.003782062981907654,-0.0012510215448476487,0.0038312217797551672,0.000977342303872392,-0.008378450604819716,-0.0042412424489943505,0.04391491200333266,0.013698951524458826
2015-02-03,0.004785987932434947,47859.87932434947,256370.66232038662,0.014357401450616598,0.00956369126166078,0.015851603641656286,0.01870622559794727,-0.021393789564057228,-0.008472569461033768,0.0056382878247106805,0.005367914616366849,-0.011254031870982083,0.004845553225142598,0.05231317999106829,0.027398803086763797
2015-02-04,-0.0039622391469271556,-39622.391469271555,215812.87187012285,-0.0038150311742499617,-0.0008742494919859169,-0.008294615132393497,-0.004954215908275154,0.001707594308793964,0.0016459041852529574,-0.004197681510227991,-0.008421553275553155,0.004368788786280421,0.004822187015797881,-0.07074189332293147,-0.02230982933744117
2015-02-05,0.00481090792440194,48109.0792440194,265078.61843428947,0.010044324976341097,0.008614265538299002,0.013681384331176695,0.005942132601242097,-0.011039875692847508,-0.003660490140074513,0.005849323627262601,0.005293997602149413,0.0017257602352123193,-0.0030110976342240417,0.04020911380165503,0.013445560209990883
2015-02-06,-0.00961737154056262,-96173.71540562621,166828.75348629616,-0.002768974610782425,-0.006089933890414609,-0.012560963018748402,-0.01717932996610792,-0.017860213009400855,-0.011247720568633941,0.0007702582334339342,-0.002598524482475028,-0.026204564931172653,-0.0337351356490948,0.022858066726938138,0.002778596739880875
2015-02-09,-0.0009258235150563277,-9258.235150563276,157420.4202528689,-0.004486005120326108,-0.003205074392069412,-0.004811663449024147,-0.0015078220036932564,-0.0016047896359561735,-0.00046264430557796355,-0.002421900350468536,0.0005385532960145653,0.004457337052542182,0.01792932137997525,0.015290876219724248,0.009939403950714788
2015-02-10,0.0014457205761742192,14457.205761742192,172115.83212535828,0.010597453369023131,0.01544423832287456,0.009122336243785372,-0.002518796130875005,-0.00798589868799608,-0.002508452694243718,0.003411076729277198,-0.007290789683896316,-0.005891255467082124,-0.007997530160039276,-0.04288954438171348,-0.012718000690595683
2015-02-11,-0.0019539232436184624,-19539.232436184626,152259.7035570126,0.0005800061743718428,0.003633116002374375,-0.005431094107189395,-0.007338970955925843,0.0018483646573430872,-0.00037162015804093876,-0.00032974452226903415,-0.0009035313748751799,-0.01188773038576783,-0.006817541670253108,-0.02296497700455844,-0.007821346655709242
2015-02-12,0.007532064033681122,75320.64033681122,229015.87706048042,0.00957079850937425,0.011576455896508098,0.015417789554600651,0.02111182586765822,-0.003314663632843659,0.0003716201580409103,-0.00010993900772791879,0.00792566911974623,0.0023036284035265445,0.004343767042076771,0.035556946415724856,0.015029788784721918
2015-02-13,0.003299548264694927,32995.48264694927,262822.751683088,0.004107974369133242,0.008548229253586248,0.006602788446234586,0.011374849299285757,-0.01032124226566028,-0.003353688463518602,0.0014285714526244293,0.0024185605274708675,0.005439474740014081,0.0238617188996133,0.022681411545161158,0.010988866498959164
2015-02-17,-0.004800862972032379,-48008.62972032379,213670.4271398075,0.0015715680678180697,0.0009348850897605549,0.002347571633407474,-0.0022151268096450303,-0.015170510518016553,-0.007115591923349274,-0.0006597117634410899,-0.0017020804679074397,-0.016838734326833547,-0.0438748758745208,0.008627308964993355,0.0005464186865831217
2015-02-18,0.0014036479732499065,14036.479732499065,228016.89127147198,9.531867376753814e-05,0.001400652195715533,0.005922654621448339,-0.0002465217688323299,0.005922484282865282,0.0047810172539959695,0.0033991273964405163,-0.00035782291605881414,0.0028404943034609498,-0.005066503801699054,-0.027146387622821205,-0.012087920501669793
2015-02-19,-0.0018853067331734787,-18853.067331734786,208752.10787846707,-0.0007139270142504155,0.00493369288874759,0.0012424346592353932,-0.004199109774810125,-0.006636031055861579,-0.0025280190594058408,-0.002301660598207994,-0.002964073541365724,-0.003444070035884628,-0.00317966506609722,-0.008342063228950545,-0.0033224285098769598
2015-02-20,0.0027806637872786464,27806.637872786465,237178.71928619035,0.005982548273566017,0.006663631815381114,0.009269379926332769,0.00666075835328765,0.002928489750817224,-0.0005631425047665023,0.002739057839731648,0.0027848787186400075,-0.005708895866845205,-0.010243357720803674,-0.023842229389137496,-0.0038900127642373323
2015-02-23,0.0008190027195153595,8190.027195153595,245566.43080787547,-0.00014201193779005735,0.0010140816550722217,-0.0035429920378045672,-0.010132490027958822,0.011393526051833438,0.004585920752819051,0.0007650232492967776,-0.001347401158310359,0.0013003471683988895,0.005774809270519787,-0.02938182003790141,-0.00670376743725599
2015-02-24,0.004713994100105956,47139.94100105955,293977.98676046357,0.002836587991092577,0.000736854663659591,0.006153649186664507,0.014303960497583822,0.013040867981465261,0.006607998574772458,0.0009831121678328344,0.004659722849733832,-0.0014738237281034486,-0.004488606037361588,-0.003872740213453003,0.0005602511067663766
2015-02-25,0.00254558529950432,25455.852995043202,320215.5666274838,-0.0008501666883064695,-0.0024891593584577066,0.000766540296273547,-0.0019610005359642167,0.004309355752176686,0.0009275289262903509,0.0032716470414653736,0.004548218327512381,0.003810143280624359,0.017203323355441696,0.03325456025135437,0.015012948178636505
2015-02-26,-0.0034596194320808157,-34596.19432080816,284573.23830589466,-0.0011817210707886975,0.005064111885739348,-0.0027622830999253977,0.000245611826266862,-0.01376242706295427,-0.005949017351010622,-0.00021780749503374486,-0.0010675325997103575,0.003192846928133665,0.0006315269460124098,-0.033809050336958114,-0.00831279738691796
2015-02-27,0.0009399770242334119,9399.770242334118,294245.04578021914,-0.0034120370048255832,-0.0044182612962369965,0.0004608972037945221,-0.0007363587695078984,0.008372904932533386,0.0035362162618692325,0.00021780749503373095,0.0016905410761100636,0.000775127851616969,0.0018921313078161456,0.0038748840487300568,0.011068175290435193
2015-03-02,-0.0020709898657535293,-20709.898657535294,272947.8293864634,0.006293456198893774,0.008999822995797938,0.0015348455998571646,-0.001473807250716841,-0.018802383815774915,-0.007471586998066962,-0.00018583208495677627,-0.00334180021006228,-0.004140821554351363,-0.013320846508311583,0.012081383240462106,-0.01441257621126847
2015-03-03,-0.003219350303189327,-32193.50303189327,239928.79012234882,-0.0041123635581923655,-0.004673078179125329,-0.006153649186664528,-0.007649658640523673,-0.0036328864490656485,-0.0021583559441052673,-0.0028466238964823766,0.0017882249441345357,-0.0018169945131893267,-0.0051216452731715385,0.009236690432433683,0.006122997660714183
2015-03-04,-0.002665580368021211,-26655.80368021211,212669.78364604525,-0.004224521563952606,-0.003865579859315864,-0.004020679484192363,-0.010958792194869242,0.00031712872219340763,0.0007505122872464599,-0.0018661409868178333,-0.003939169169650143,-0.0031225683060647487,-0.005793395893012433,0.02773513552006208,-0.008918683811845629
2015-03-05,0.00013516855558389098,1351.6855558389097,214050.30876904726,0.0010934592427871064,0.001750596730555013,0.002321494850107674,-0.001503909611252193,-0.0012661531904130054,0.0005636882464494868,0.001866140986817774,-8.904851665893741e-05,-0.0009560698660537595,0.0025789803135358655,-0.015907077186930536,-0.003927112575039548
2015-03-06,-0.01533986804524809,-153398.68045248088,58563.74547694065,-0.014164251524860614,-0.01138654144359829,-0.013696609186111366,-0.015417888846163597,-0.02233957159235605,-0.010279938967342214,-0.006380050313444548,-0.006751186893963107,-0.027684033513420175,-0.022136330983064705,-0.02544111925564375,-0.012443650075051639
2015-03-09,0.002913293510110359,29132.935101103587,87910.02035791613,0.004136028812599,0.002882053643622909,0.0015655197461065832,-0.0038282578653468413,0.009188347723553454,0.004634722901585312,-0.0020983004105191373,-0.0007231771613481082,0.0009828943243309087,-0.0059425198993711395,0.006012623191280947,-0.0028496059463611204
2015-03-10,-0.00867666812880611,-86766.6812880611,759.2090898696333,-0.01635476743602191,-0.018741076508378203,-0.0219891500308504,-0.02249582637848036,0.013071397568811741,0.004236919947005502,-0.003879138623494815,-0.003893926845256343,-0.004924161015297649,-0.005312092270843689,-0.02427038773620317,-0.01321496198727663
2015-03-11,0.0001753234261178442,1753.234261178442,2512.7301703561097,-0.0023448821852944685,-0.005786846276138508,0.0025560922136264454,0.007554893375695246,0.007259488951557922,0.0017832678334848756,0.0027722380753340903,0.0017219629410594086,-0.006031419233618076,-0.012056428791493204,-0.00784753962588042,0.005191917854057483
2015-03-12,0.005135084666069557,51350.84666069557,54008.58454108797,0.012633980165604752,0.006543209090519592,0.012367340348569714,0.006209645670616708,-0.000707630183179886,0.0009379635330664963,0.001990495907944152,0.0011772139043209331,-0.0002709060307489861,0.005376351867712715,-0.018745218823633465,-0.004613589220686696
2015-03-13,-0.005618632833757591,-56186.328337575906,-2322.797333141789,-0.006151293183201868,-0.004357431380743768,-0.005847492281147536,-0.012196829312404503,-0.003073428481112016,-0.001500888079371906,-0.003431023535207958,-0.007354946999169501,0.0014440077763354022,-0.0013414125397319399,-0.037387608107253376,-0.020438670177711844
2015-03-16,0.007462876837683097,74628.76837683097,72567.73813207075,0.01327226415488795,0.01282783024248839,0.01119092041326606,0.01193892270446211,0.009582070464921578,0.003466101272428039,-0.000998019107918678,-0.0029209686757488335,-0.0006315097549614711,0.006022109496119746,-0.027150920321405633,-0.0011806968414427646
2015-03-17,-0.00025450347806277697,-2545.0347806277696,70004.56079230085,-0.0029767041330922453,0.0015921351453068132,-0.0025110810560093314,0.011543304199986008,0.008251071467714734,0.002055380135554346,-0.005006563087954356,0.001369867278334241,-0.005429372519536195,-0.006022109496119802,-0.024142326262919945,-0.007113204014695884
2015-03-18,0.016454313353984503,164543.13353984503,237070.27781527676,0.011949625329379467,0.00977703680592395,0.02114532428791707,0.02418815892672342,0.019118582955717847,0.011414205555784065,0.008883334946837984,0.013059312704960952,0.019409393965783985,0.03040551801836605,0.04890951429854715,0.026996972675550995
2015-03-19,-0.0061184319646387,-61184.319646387004,174626.68304531835,-0.004572036632655583,0.001481504627031646,-0.011761497679375362,-0.017072925619544613,-0.0051088474426444555,-0.004716801376828366,-0.007991844424466222,-0.004514935755116127,-0.0007122036244302048,0.005194812051598424,-0.041418849704199054,-0.016934802365281224
2015-03-20,0.01059154323253854,105915.43232538541,282964.4004602749,0.008788289568124169,0.006452143481923202,0.02186418311980519,0.014830135069521954,0.005260665339623697,0.004070920802984795,0.007770589539742138,0.01080172397875229,0.011334565478751316,0.03562720482039889,0.02153269161730661,0.013454476974037177
2015-03-23,0.0018567064953010784,18567.064953010784,302074.5827633925,-0.0019503658732342491,-0.0019366170307066237,0.005012964679074507,0.002989472987261686,-0.0012174067213294518,0.0012911633593763138,0.000773525668966979,0.0026827360709561843,0.006319701703631724,0.018576338766832897,0.021078791336052057,0.011554200856504918
2015-03-24,-2.7806606364558253e-05,-278.0660636455825,301788.12101351283,-0.00563488713757254,-0.003607091974177935,-0.002123716825603758,0.003972515049726356,0.009621996178527594,0.003038589852626731,0.0015458716511389825,0.0005353111368343626,0.002446901321801825,-0.001227658254978314,0.0005957836580499106,-0.008073875465260925
2015-03-25,-0.008211326121327567,-82113.26121327568,217543.1340073943,-0.014762117592089017,-0.023151153205939808,-0.004718685533370819,-0.0159847736563674,-0.008480930646340437,-0.004329753212002971,-0.0026515635423932688,0.0024960055149620664,0.001395583828601838,-0.002460082111813139,0.03338521877312332,0.002890862428561354
2015-03-26,-0.003594548719289578,-35945.48719289578,180881.60771656968,-0.002384388595394997,-0.0034194854486356316,-0.008735260351767872,-0.009358668753193553,-0.015712018362689054,-0.0056481449657308,-0.00011033678162335006,-0.0054449984574037515,0.006515812793653495,0.003687740366791444,0.047802099072735714,0.012051979072426345
2015-03-27,0.0015196169362921047,15196.169362921048,196364.40881797485,0.0022869430982649756,0.003988356123895836,0.0026134707613133146,0.002791206916454444,0.012360558944512726,0.0038922738119899925,0.0007738678997040085,0.0016989421930819816,-0.0036436736475295383,-0.004920054652610078,-0.060555965903582316,-0.020167849571865588
2015-03-30,0.0036986815726526815,36986.81572652682,234147.34441544116,0.012126007505754655,0.011401728139744166,0.0006137952638356826,0.019077542399345386,-0.004971598436411772,-9.245197663965343e-05,0.0027596136114543196,0.0023203970983489757,-0.011450652385538355,-0.014907094661912954,0.00523714641215322,0.00522500807087797
2015-03-31,-0.005392005934576843,-53920.05934576843,179113.26657326706,-0.008777921470512037,-0.01064386759426478,-0.015616890622617027,-0.0022406657537162394,0.002144345098707472,0.002586696878619286,-0.0012138254374905659,-0.0004456148500218298,-0.000791489742224147,-0.0031337686128347165,-0.022895006096790883,-0.011648281119690705
2015-04-01,0.00584992801849287,58499.280184928706,238834.859670965,-0.00354264881753005,-0.005221937825404545,0.007143001092070078,0.012382215441526139,0.013049913328118239,0.004747817047915636,0.0020607071744489103,0.004892500916820768,0.016924374949796855,0.0186572102424572,0.043004870041996886,0.017997468698676865
2015-04-02,0.00021293486525793476,2129.348652579348,241015.2967295032,0.003590810044978851,0.0006660565070956335,0.008627340226026181,0.014902347542183024,-0.010652587782268554,-0.0028551253951507177,0.0007742326238335581,0.004974602922110697,-0.002772001936393702,-0.013023383106989627,-0.001138330123549833,-0.005191917854057467
2015-04-06,0.0063975868953029015,63975.868953029014,306743.10749523714,0.006710954942625779,0.008147681368952933,0.010073229164510549,0.012769779746792123,-0.005599638053206088,0.0012899379242487287,0.0025384313050497657,0.0036264552783315425,0.012156925637931892,0.01548497915166576,0.048356230446707976,0.01264389757360376
2015-04-07,0.000540285726688228,5402.85726688228,312313.1982696336,-0.0026500413279838997,-0.0016997750298484032,-0.001367563236925786,-0.005040364313106153,0.00834925442950262,0.0008284195150993804,0.005278816503952024,-0.0018556269457611538,-0.004982843844589143,-0.007402923318141203,0.03361208196586929,0.005126787884004847
2015-04-08,0.0005938721806515974,5938.721806515974,318439.2130510844,0.003371410372249018,0.007908172146079629,0.00424864723725003,0.020717473283222015,0.00030532825756442785,-0.0009200774603422378,-0.0002190791221201965,0.004676983078808979,-0.005527256360212914,-0.021277348285647812,-0.053338782490639045,-0.01950728872474947
2015-04-09,-0.0011470865349930157,-11470.865349930156,306609.85631266236,0.004413740304971829,0.006263118727719091,0.00136200867302358,0.00984994131820977,-0.01304918695577504,-0.004062033390865688,-0.0009882730301907312,0.00026357102631517176,-0.006952344453191623,-0.01915768581710428,-0.00221601241687918,0.0
2015-04-10,0.0043294472935711745,43294.47293571175,351328.5141460877,0.005442455876740296,0.004091836784138972,0.0019637845389594384,0.000700282488758859,0.0014675756245195748,-0.000277684224088377,0.0023041498830871144,8.891229805773766e-05,0.011273125412459931,0.016624438056949745,0.02085691165794541,0.010374862785745995
2015-04-13,-0.0029330837166304828,-29330.837166304827,321011.6836712435,-0.004533247333233642,-0.002508601144208038,-0.006358869977230996,-0.005847336120711221,0.001386805974492807,0.0020335980536251436,-0.0018642401812380984,-0.001409645437127474,-0.007182773547924921,-0.010838491293767778,0.004876745127608368,-0.004597680038171807
2015-04-14,0.002467060763978994,24670.607639789938,346505.68133074045,0.0019113885381104596,-0.002888425431985507,0.007414801308439208,0.004446735536995037,0.007063145031217329,0.0029511552487006157,0.00043895751635612785,0.0011446060875591265,-0.006098084431298223,-0.005785946763181942,0.017149385857450614,0.004597680038171816
2015-04-15,0.005102324325493027,51023.24325493027,399431.81728597544,0.0044769287661328575,0.006232239802024891,0.004512742859819095,0.006981773266078307,-0.0008417972051980695,0.0005513595813022077,0.00394174418127086,0.0015833404147232153,0.008613598755223903,0.007707159809764324,0.046205956773007484,0.01986995849008436
2015-04-16,-0.0002444240101512884,-2444.2401015128844,396890.25707972236,-0.00028543978321126696,-0.0013922304954354023,0.00269761840091449,0.007853744767332839,-0.004989107779145519,0.0007359341655788779,-0.0020781699133526487,-0.0021993979792851795,-0.0034713349747602833,-0.003846185509597039,0.011601716602185225,0.010623524438674517
2015-04-17,-0.004760349089309771,-47603.49089309771,347515.04487662576,-0.011569952701340664,-0.015723020899173525,-0.012652496520512707,-0.01764170519593135,0.011400340476612687,0.002020177084122719,-0.0030713992887260754,-0.0013218954835619479,0.004942989742755055,-0.0006424205277644977,-0.005027681769273907,-0.002227032809120971
2015-04-20,0.0011551520098479079,11551.520098479079,359474.904075427,0.009095140758355285,0.014887182051290146,0.0010604107165880917,-0.0009371103135090305,-0.008864069018545246,-0.0018361430945783711,0.002194472298484911,-0.0023849767624594415,-0.007641555546604684,-0.017504528271825328,0.0025169526318786625,-0.004469379054514024
2015-04-21,0.00028866279980249005,2886.6279980249005,362465.73075515777,-0.0011918775842224424,0.004266139936793162,0.008894467403010099,0.005843122773454973,-0.004538792970191488,-0.0021163634237973956,0.0006571991980823314,0.0008841373501192296,0.005736617532052148,0.0019601269462807876,-0.02236995288939394,-0.007305473138026158
2015-04-22,-0.001612355447387208,-16123.55447387208,345771.2150491923,0.004901933154245591,0.0054448797783181345,0.0019491414019905348,0.010662580500941564,-0.015383608361673275,-0.005820672896676419,-0.000985695446736736,0.0036149195119750135,-0.013524881601083907,-0.013802390829265805,-0.004637995915279165,0.003378360562986643
2015-04-23,0.004278206981273453,42782.06981273453,390127.3804619182,0.0025133513204374353,0.003766689577411814,0.0037378193908827895,0.007351200725837219,0.004297116054059889,0.0030528172092901427,-0.0003296660949169776,0.002286146437484032,0.007265135996097461,0.0065963552161315735,0.020450590527956513,0.012290769503550727
2015-04-24,0.002765682692499134,27656.826924991343,418902.94963571057,0.002317783283050876,0.013479101145842505,0.005803142528045738,0.0036559896744839267,0.0062167377885353845,0.003503859153429572,0.0016443671864168736,0.002105264778028873,-0.014141033700353254,-0.009910858544478913,-0.004565067623147137,-0.0005555231133373227
2015-04-27,0.0017200669072146009,17200.669072146007,436839.58148997836,-0.004166434038796442,-0.0025363380053158822,0.004884100157532824,0.003869262702380444,0.0,-0.0015657276193232928,0.000328746034461581,0.0011386607685911327,0.01996737439576267,0.0390674305841164,-0.007655031843709516,0.0
2015-04-28,-0.0007297894934249914,-7297.894934249914,429225.6642351784,0.003173756083851558,-0.0019972899443613575,0.001180468847651804,0.001589008046143467,-0.013886330716713545,-0.004620504257043251,-0.0015338100246565808,-0.0007005784338556101,0.008633395454348151,0.013320846508311609,0.004089981263258659,0.001665331559799184
2015-04-29,-0.005677975876232352,-56779.75876232352,370176.57081209496,-0.004123102729474255,-0.006290274266055042,-0.008738855105181775,-0.012552897625145495,-0.012331497260740263,-0.003712091484195138,-0.0018656193731172303,-0.006326471629338509,-0.007073870774361553,-0.0037878495645687076,0.026184801243726498,0.006633544281278254
2015-04-30,-0.007225787875404872,-72257.87875404872,295513.94767626934,-0.010070935305383355,-0.015854397085521613,-0.01061843957473961,-0.015274368738350863,0.0017486426203073046,-0.00027901323472295493,-0.0005497099155540032,-0.002825419221249019,-0.01781862923365432,-0.02432899160945132,0.019198196300873955,0.007683976992428249
2015-05-01,0.0026913295108807475,26913.295108807477,323259.88818000257,0.010782746852207101,0.013107511090585597,0.011064677036524688,0.006044782694339554,-0.01355301444673065,-0.005482291579096903,0.002227892596343728,0.000993690126944757,-0.003442946542885586,0.0025889956928985412,-0.005377701093138972,-0.0010940850588785416
2015-05-04,0.0002871147197454256,2871.1471974542555,326224.273588635,0.0028435790930556736,0.0016489307871906719,-0.0010413997144752764,0.00577852236253004,-0.009480587656113438,-0.0020630249528676868,-0.00022076844115703247,-0.00141862467446067,0.0089796944769085,0.014758018359496595,-0.00589966956943259,-0.0005474917403901994
2015-05-05,-0.005966474447392843,-59664.744473928426,264796.5560052842,-0.011518074250524635,-0.016430137054976715,-0.014997508882026651,-0.010891341080471784,-0.0013850969520056307,-0.0016897054255209667,-0.0013223693654893767,-0.0015112649196464339,0.0028006293425995657,0.006981977557056049,0.02339285674158273,0.008181068234888947
2015-05-06,-0.005384805692136652,-53848.05692136652,209671.1740190722,-0.004125285425061661,-0.00691039856378195,0.00256551011919932,-0.012425379240722352,-0.017268194116452626,-0.004900539413355131,-0.0029829779983788583,-0.0002660343747341803,-0.0005245000462393765,-0.0025332477601546126,0.0028859792061798834,0.0
2015-05-07,0.0015518425071787065,15518.425071787065,225527.27563540265,0.0039821451628160275,0.005979244688883313,-0.0033211149353910454,-0.001416572405979297,0.01334788709278163,0.004241903640906202,-0.0001111455146177322,-0.001512567435415466,-0.008253646349355704,-0.010838491293767778,-0.03023140635256595,-0.015877593625417196
2015-05-08,0.009914125163915675,99141.25163915675,327408.63067515753,0.013079630843357176,0.012405557616968307,0.022872802653633867,0.01267634947366897,0.0026971096323565066,0.003849211577238746,0.007826097932141942,0.00550544768576217,0.0048375401365222245,0.01020416024401339,0.010832174296317524,0.005503432201895087
2015-05-11,-0.008972684162982148,-89726.84162982149,235158.53919069096,-0.00478409197878087,-0.003871884267398712,-0.008758784526735229,-0.009609832739454616,-0.024625396351471124,-0.009887588739613679,-0.006277953574511594,-0.004615173584749239,-0.003868158154194018,-0.012129132707028211,-0.0019608298574418205,-0.004400543936748804
2015-05-12,0.0004810816037566066,4810.816037566066,240083.67027541995,-0.002995563154057054,-0.004536048590799447,-0.0005961788913163536,-0.00330250034492391,0.002590245008437561,0.0007568519650141525,-0.0001103773121354551,-0.00535241063981427,0.008507714570103646,0.015296711516937147,0.0175102051502989,0.010419737971257831
2015-05-13,0.0018886763479441947,18886.763479441946,259442.14930070564,0.00019077204911918465,0.0020392811562725886,0.007431539830256522,0.0018886096605730833,-0.00804295590362603,-0.0013252837459456599,-0.001437767045494847,0.0010724050882293026,0.017745568671579635,0.03358524291214287,-0.006287767248904864,0.0010906287529272526
2015-05-14,0.007906771956667164,79067.71956667164,340882.76066380367,0.010373536286242187,0.014523321522303685,0.01192347315491044,0.009856761036724388,0.0026883532254605154,0.0034039085437151317,0.004857222889808853,0.0033005563324991784,0.005390825055101934,0.01818227284061405,-0.003889160039908846,0.005976494265520419
