Date,vol_21d,vol_63d,vol_126d,vol_252d
2021-07-19,0.05539889973316713,0.07384376917022022,0.09260599136250186,0.0984049415122556
2021-07-20,0.05553392407323133,0.07375374966524761,0.09232509972802365,0.09820443775599415
2021-07-21,0.05456861386754297,0.07312585799241038,0.09150937000485983,0.09817710149279602
2021-07-22,0.0555268229400285,0.07285128831716263,0.09164912013112347,0.09806542632890379
2021-07-23,0.05537799464783644,0.07229131541276353,0.09151517821392507,0.09790068627250978
2021-07-26,0.05453106244306395,0.07233217765563374,0.09131774837203069,0.09786815122764725
2021-07-27,0.05570826122886935,0.07236149706314912,0.0913917498858154,0.09753998515803258
2021-07-28,0.055906335105499555,0.07253363078513429,0.089312118873366,0.09751235349384783
2021-07-29,0.056645225502733265,0.07274661987551276,0.08925537541929873,0.09734168034994278
2021-07-30,0.057878147608731285,0.07207867668463552,0.08770974751497075,0.09729713707412252
2021-08-02,0.05774059063373292,0.07176720865423283,0.0857387159828337,0.0972550995514603
2021-08-03,0.0553578583346269,0.0712492470869491,0.0857869799763526,0.09718127703488551
2021-08-04,0.056108147649374225,0.07145494747807496,0.08586666932813947,0.09690396161623503
2021-08-05,0.05575509687050001,0.07050959993248915,0.08585230514327973,0.09686896134508774
2021-08-06,0.06036665055650188,0.07185411283607214,0.08654929366997295,0.09693775284036689
2021-08-09,0.06023068730740086,0.07010364871005545,0.08639480512874975,0.09680007451940424
2021-08-10,0.059927532026955097,0.06946846696830754,0.08639018347120073,0.09679956515483024
2021-08-11,0.060278971422553965,0.0619524918695716,0.08648005497718417,0.09552084554656066
2021-08-12,0.05892136593048311,0.061596955039112423,0.08648450918907008,0.09525488973169174
2021-08-13,0.062237422121813914,0.05797343674804273,0.08681522559973306,0.09539481349172536
2021-08-16,0.05834006601074801,0.057968801871530494,0.08660931132841936,0.09532630389905243
2021-08-17,0.056877546319015204,0.058919332829685034,0.08702401046311245,0.09524768964384897
2021-08-18,0.057451957624167944,0.05907379897840053,0.08707765393481742,0.09534273316219714
2021-08-19,0.056185273466587755,0.05722377568456707,0.08698339688223047,0.0950088553891221
2021-08-20,0.05469301320400313,0.05727364491547995,0.08673429544939366,0.09492120578833259
2021-08-23,0.0634726476535051,0.05835955782683037,0.087633474971957,0.09533499873539875
2021-08-24,0.06379141922724597,0.058270112637219096,0.08755392397094361,0.09526809863130206
2021-08-25,0.06315180827256914,0.058346738925015934,0.08258768339744146,0.095273207578395
2021-08-26,0.06356603235792921,0.05888007266570505,0.08276243052178793,0.09516688171919761
2021-08-27,0.0696659762483658,0.061192912089196076,0.08250357086717,0.09531245099321758
2021-08-30,0.06943024446614088,0.061320906199580395,0.08233831865330185,0.0951824351463748
2021-08-31,0.06970548009287075,0.061299645969113775,0.08087810673231703,0.0951972995221661
2021-09-01,0.06913279635592573,0.05964051011234888,0.07964972022899132,0.09494380406791637
2021-09-02,0.0687046212289753,0.0567583933286304,0.07891315071045066,0.09484800671669336
2021-09-03,0.06856897038280556,0.056745676084086795,0.07731836961768673,0.09277600460338717
2021-09-07,0.06508908318678575,0.05774335713275777,0.07498036436632796,0.09258083592448353
2021-09-08,0.0630839602615003,0.05781067959824773,0.07489048212227918,0.09112026086762012
2021-09-09,0.06301947970530068,0.05707156655879567,0.07435046054316252,0.09033332747630832
2021-09-10,0.06531083197094228,0.05799619052987361,0.07408366053153016,0.08995736790718337
2021-09-13,0.0660565379354242,0.05829843006048359,0.07397624657435987,0.08999278473128576
2021-09-14,0.06338926341810669,0.058136237173289244,0.07396022597097855,0.08974867487457049
2021-09-15,0.0640691708345456,0.056720369030800855,0.0740142909010711,0.08971796652573141
2021-09-16,0.06362649978201038,0.057789638605099135,0.0707556163064359,0.08987427610064644
2021-09-17,0.06734750541166025,0.059584308928131935,0.0716066003244279,0.09016618482734325
2021-09-20,0.07319019636285913,0.06124086098507625,0.07230316294245442,0.09028684957194662
2021-09-21,0.07324621070887881,0.061239006239378474,0.07163221983890719,0.08960212021531942
2021-09-22,0.06891971581006896,0.06235354676429392,0.07200637760477241,0.08974730819928431
2021-09-23,0.06846313735851277,0.061879725867508964,0.07197768544286998,0.08823794206849042
2021-09-24,0.06920554767788249,0.0622666233781802,0.07119926731348797,0.08829228561626534
2021-09-27,0.06831343602916465,0.0621006968686374,0.07096146104664167,0.08812618785643987
2021-09-28,0.0788114255877775,0.0695102757165568,0.07428164894406065,0.08902018181270313
2021-09-29,0.07733519337648581,0.0695429889185574,0.07423909471670405,0.08901740842934874
2021-09-30,0.07735167643639149,0.06945411271746156,0.07237398491869934,0.0890300614266969
2021-10-01,0.08156699350277635,0.06971367776293154,0.0726646389516499,0.08913536537571921
2021-10-04,0.08253003509496638,0.07090857678605977,0.07330095980797198,0.08900313930969196
2021-10-05,0.08413246295898785,0.07107802598352231,0.07340479210471815,0.08868761917781592
2021-10-06,0.08363888739440757,0.07065434044871631,0.07291124932950273,0.08836937086518154
2021-10-07,0.08513011245361521,0.07038558005819945,0.07302824360419431,0.08817958331118177
2021-10-08,0.08499901687679508,0.07040532284357424,0.0730493988178168,0.08800360694714175
2021-10-11,0.08450286578210177,0.07057897549358343,0.07279471072974267,0.0878040494777218
2021-10-12,0.08387428546564829,0.07036270031754052,0.0728312327624942,0.08750231465532914
2021-10-13,0.08903800191924588,0.07201665896492015,0.07183561886545503,0.08767843294633063
2021-10-14,0.09562442939812967,0.07375323760493027,0.07308764897110369,0.0881438810858411
2021-10-15,0.09433754269259599,0.07251116891821709,0.07290769934853134,0.08808800069724014
2021-10-18,0.09050140147055559,0.0719282154049724,0.07263194556106285,0.08806975542697833
2021-10-19,0.08586937691622998,0.07177146662791713,0.07222946601202083,0.08776636332324125
2021-10-20,0.08590141549647462,0.07147161124414057,0.07200824594855458,0.08776315563703886
2021-10-21,0.08365902506306566,0.07138569648307998,0.07169043728761075,0.08775063879120025
2021-10-22,0.08397676131748204,0.07151250817754287,0.07173650526819865,0.08774840285088202
2021-10-25,0.08352226899364905,0.07157096900701616,0.07174408616328645,0.08776715594603185
2021-10-26,0.0833209678293168,0.07135042894579482,0.07174459191651592,0.08723249228618078
2021-10-27,0.059011350670306426,0.07104258988316181,0.07173294873118818,0.08722372053446362
2021-10-28,0.05855061054881795,0.07125154190780436,0.07147342685015347,0.08430198720640439
2021-10-29,0.05865710329419226,0.07129913511967839,0.071335035770007,0.08431045449407694
2021-11-01,0.055767134747144384,0.0710400371316606,0.07102132847163622,0.08389468305440247
2021-11-02,0.047262853866025877,0.07088939770842331,0.07098889280783154,0.08348567660878194
2021-11-03,0.047502500329513864,0.07083002252759589,0.07047200296473541,0.08301322266924414
2021-11-04,0.04911454448443906,0.06984047802326666,0.07057087362180729,0.08120010392008735
2021-11-05,0.05170122636436587,0.07035668428348155,0.06995106633964088,0.08022696897649641
2021-11-08,0.04967483057973766,0.07034301744735315,0.06962708487789318,0.08017090061352386
2021-11-09,0.04485333282294276,0.07016639908257084,0.06596489874467017,0.08011977338643239
2021-11-10,0.060801937629304,0.07290139892137311,0.06728058512343253,0.0806975233774309
2021-11-11,0.05745425614775471,0.0721897331337564,0.0652575601108342,0.0805305913927582
2021-11-12,0.049899533438641216,0.07243827415785457,0.06537974510428962,0.08053396687951861
2021-11-15,0.05224346124007065,0.07176095340112813,0.06541091943719467,0.08035860378735282
2021-11-16,0.05237595153264027,0.07098089048140291,0.06504405749143659,0.08014621964934526
2021-11-17,0.05215419552051473,0.07092305309979355,0.06418161354463496,0.08012911684718156
2021-11-18,0.05207151322690377,0.07092033006682456,0.06420098989052957,0.07996564814592245
2021-11-19,0.051883941720824556,0.06869949878164341,0.06349950605765473,0.07992460841578063
2021-11-22,0.05990224847841006,0.07050638550231236,0.06447050643277244,0.08035274169248273
2021-11-23,0.060496795880084435,0.07082132491873666,0.06468074504154922,0.0804224892334144
2021-11-24,0.06093305753261235,0.07057535338849241,0.06474860734880275,0.08025319691551547
2021-11-26,0.07597855655846977,0.07315669209669652,0.06737214695041582,0.08134371982139994
2021-11-29,0.07673688451070432,0.07363105637829326,0.06767604961813566,0.08143430614484438
2021-11-30,0.08024013796285764,0.07493307021410996,0.06838831735132961,0.08155297375935415
2021-12-01,0.08090522585231646,0.0752732384979669,0.06802988434113319,0.08137785863591045
2021-12-02,0.0857852966129003,0.07672664436950373,0.06745133840604635,0.08169381296769276
2021-12-03,0.08591280496294354,0.07678558740655447,0.06751907095603019,0.08167084655156098
2021-12-06,0.08460023955667563,0.07662490328363955,0.06770371695198625,0.08173661818535012
2021-12-07,0.09062442869368006,0.07978394669974145,0.06943333021106053,0.0824207291515954
2021-12-08,0.0905248951879146,0.07980859878058555,0.06912967091206472,0.08240691934767136
2021-12-09,0.09183280137406219,0.08000115141983324,0.0696081598407913,0.08222046389336453
2021-12-10,0.08846165008880774,0.08028049855057674,0.06990041734836559,0.08226497396668546
2021-12-13,0.08840027480339462,0.08046777308693584,0.0699598267958082,0.08231375472241713
2021-12-14,0.08907767061707925,0.08108207019121226,0.06985544933400147,0.08252503418437765
2021-12-15,0.09233627111304557,0.08146161702715685,0.07039753793651796,0.08241220110234146
2021-12-16,0.09265686695449049,0.08012248215447201,0.07034025011579127,0.0824369328547695
2021-12-17,0.09327445292431852,0.07886427519364611,0.07032317482556374,0.08243200994798497
2021-12-20,0.09532167985472996,0.0801961745861151,0.07106749661706321,0.08272959069331813
2021-12-21,0.10233860910097159,0.08147624979129096,0.0722665220565755,0.08315930827204168
2021-12-22,0.10288453181227639,0.08282556043888502,0.07281386529098771,0.083437421498895
2021-12-23,0.10248901072765411,0.0826284493450604,0.07287756339061077,0.08344712039068891
2021-12-27,0.10575155147942267,0.08398075082847414,0.0736169949548887,0.08376266127515125
2021-12-28,0.09452463168513946,0.07763642203827659,0.07368363953419263,0.08371021818017682
2021-12-29,0.0940589575715656,0.07773580339065751,0.07376958742753309,0.08374779585393076
2021-12-30,0.08969889252207228,0.0776757619288111,0.0737667688778387,0.08372018556945589
2021-12-31,0.08777890840857612,0.07680873822197527,0.07333328292674349,0.08373060318245557
2022-01-03,0.08610809554496608,0.07581170193812724,0.07349973343135263,0.08375817304391832
2022-01-04,0.08568164983787872,0.07562846413690741,0.07342528452502463,0.08358589340884093
2022-01-05,0.09674216443075218,0.08017293743117147,0.07540614103326855,0.0844383887084969
2022-01-06,0.08802120274633629,0.08004567844063873,0.0751889930054412,0.08431086818741326
2022-01-07,0.08829339068499761,0.08010409695461569,0.07525310318694804,0.08435812782089426
2022-01-10,0.08646481480001622,0.07971448257020493,0.07516031212208638,0.0840398732692527
2022-01-11,0.0921644990436428,0.08193352485498612,0.07631889251486466,0.08457613294514352
2022-01-12,0.09252710055141283,0.08096029280629186,0.07645984218128973,0.08459614028903982
2022-01-13,0.09374164796684854,0.08011549011335706,0.07669425296800308,0.08491123709862851
2022-01-14,0.09097895206497571,0.08023501810335004,0.07616858082077585,0.08464551025464777
2022-01-18,0.09912389084842155,0.08371365854031554,0.07775557251724102,0.08523737258582756
2022-01-19,0.09844596438016151,0.08355597267019824,0.07760383340090175,0.08472265937126085
2022-01-20,0.09595283863830824,0.08364538730945181,0.07752800756036114,0.08479018694661769
2022-01-21,0.09208896883177914,0.08497431703896223,0.07821444651092557,0.08508067345012417
2022-01-24,0.08632047368255731,0.08488472758009666,0.0782658956364657,0.08498484318282377
2022-01-25,0.08615810796435228,0.0852852116075047,0.07862422591279108,0.08519505990291813
2022-01-26,0.07883067089026681,0.08593000915891,0.07892404306843463,0.08433144854012453
2022-01-27,0.0788438929355062,0.08591286686222777,0.07877562645851569,0.08425368018723603
2022-01-28,0.08996862542093438,0.08792554660624731,0.07997062336530439,0.08398968237738597
2022-01-31,0.09964489865156825,0.09074528568617075,0.08141571746643465,0.08357413845621985
2022-02-01,0.10139255200540949,0.09101292501686191,0.08142488885661156,0.08360565688630277
2022-02-02,0.10375973519520613,0.09164882802725366,0.08170915733450675,0.08375272664926313
2022-02-03,0.11398432039883974,0.09611079835384194,0.08428017904410243,0.08506139116777688
2022-02-04,0.10701140687562259,0.09532968695153764,0.08361941781244123,0.0850262542226209
2022-02-07,0.10704692639592434,0.0941574466154388,0.08342501980206035,0.08481457798226416
2022-02-08,0.1076201310907939,0.09433463699442599,0.08350320628226521,0.08484177982750085
2022-02-09,0.11376262264810763,0.09655425303523714,0.0845317577962755,0.08538386544930815
2022-02-10,0.11614332463194461,0.09856779788394465,0.0867434139800959,0.08651251298914618
2022-02-11,0.115212939526794,0.0987687425900482,0.08660319309665805,0.08665236729953427
2022-02-14,0.11376109206513056,0.09853134253230561,0.08670003487810875,0.08662567482329084
2022-02-15,0.11619791906755875,0.0991490517428261,0.08668962078584974,0.08677415869922767
2022-02-16,0.11071219694737777,0.09947245979499601,0.08657603065463644,0.08672138884793287
2022-02-17,0.11341611223601132,0.10045262035448294,0.08726269754491192,0.08704003320019253
2022-02-18,0.1131555985064828,0.10031549644505669,0.08723395413416749,0.0869316032702164
2022-02-22,0.11141780837954603,0.10064630929564307,0.08643798585021355,0.08707742187857533
2022-02-23,0.11652491127311092,0.10161669280074673,0.0876130886434323,0.08767378837629056
2022-02-24,0.11648804873118654,0.10196886195489134,0.08781983357908185,0.08542188180350428
2022-02-25,0.12106190261139621,0.10429551681461012,0.0890440896948987,0.08604710116093932
2022-02-28,0.12127344398016461,0.10159322926002515,0.08822748026803023,0.0855259094625075
2022-03-01,0.11638863150311216,0.10101094633596046,0.08813885924458699,0.08545969518648693
