Date,nav,peak,drawdown,underwater
2015-03-02,1.0272947829386463,1.0320215566627484,-0.004580111426535617,True
2015-03-03,1.0239928790122348,1.0320215566627484,-0.007779563904145558,True
2015-03-04,1.0212669783646044,1.0320215566627484,-0.010420885328133149,True
2015-03-05,1.0214050308769047,1.0320215566627484,-0.010287116308087988,True
2015-03-06,1.005856374547694,1.0320215566627484,-0.025353329052219414,True
2015-03-09,1.0087910020357915,1.0320215566627484,-0.02250975716251278,True
2015-03-10,1.000075920908987,1.0320215566627484,-0.030954426821339115,True
2015-03-11,1.0002512730170356,1.0320215566627484,-0.03078451553710607,True
2015-03-12,1.0054008584541088,1.0320215566627484,-0.025794711396071125,True
2015-03-13,0.9997677202666858,1.0320215566627484,-0.031253064616558926,True
2015-03-16,1.007256773813207,1.0320215566627484,-0.023996381363993388,True
2015-03-17,1.00700045607923,1.0320215566627484,-0.024244746073356433,True
2015-03-18,1.0237070277815277,1.0320215566627484,-0.008056545745136827,True
2015-03-19,1.017462668304532,1.0320215566627484,-0.014107155285879415,True
2015-03-20,1.0282964400460275,1.0320215566627484,-0.0036095337279260396,True
2015-03-23,1.0302074582763392,1.0320215566627484,-0.0017578105560851658,True
2015-03-24,1.0301788121013515,1.0320215566627484,-0.001785567897782843,True
2015-03-25,1.0217543134007394,1.0320215566627484,-0.009948671319628464,True
2015-03-26,1.018088160771657,1.0320215566627484,-0.013501070594056103,True
2015-03-27,1.0196364408817975,1.0320215566627484,-0.01200083050687498,True
2015-03-30,1.023414734441544,1.0320215566627484,-0.008339769809689108,True
2015-03-31,1.0179113266573268,1.0320215566627484,-0.013672417900891493,True
2015-04-01,1.0238834859670964,1.0320215566627484,-0.007885562702748268,True
2015-04-02,1.0241015296729503,1.0320215566627484,-0.007674284455267698,True
2015-04-06,1.0306743107495238,1.0320215566627484,-0.001305443577730346,True
2015-04-07,1.0312313198269634,1.0320215566627484,-0.0007657173735211922,True
2015-04-08,1.0318439213051085,1.0320215566627484,-0.0001721236891740392,True
2015-04-09,1.0306609856312663,1.0320215566627484,-0.0013183552443243633,True
2015-04-10,1.0351328514146088,1.0351328514146088,0.0,False
2015-04-13,1.0321011683671244,1.0351328514146088,-0.0029287864290475085,True
2015-04-14,1.0346505681330738,1.0351328514146088,-0.0004659143808216532,True
2015-04-15,1.0399431817285976,1.0399431817285976,0.0,False
2015-04-16,1.039689025707972,1.0399431817285976,-0.0002443941410366743,True
2015-04-17,1.0347515044876623,1.0399431817285976,-0.004992270089511671,True
2015-04-20,1.0359474904075427,1.0399431817285976,-0.003842220797498921,True
2015-04-21,1.0362465730755155,1.0399431817285976,-0.003554625596888439,True
2015-04-22,1.0345771215049193,1.0399431817285976,-0.0051599551955894,True
2015-04-23,1.0390127380461915,1.0399431817285976,-0.0008947062673745661,True
2015-04-24,1.0418902949635709,1.0418902949635709,0.0,False
2015-04-27,1.0436839581489976,1.0436839581489976,0.0,False
2015-04-28,1.0429225664235178,1.0436839581489976,-0.0007295232618408664,True
2015-04-29,1.0370176570812095,1.0436839581489976,-0.006387279420880401,True
2015-04-30,1.029551394767627,1.0436839581489976,-0.013541037275723958,True
2015-05-01,1.032325988818,1.0436839581489976,-0.01088257536423306,True
2015-05-04,1.0326224273588636,1.0436839581489976,-0.010598544419281855,True
2015-05-05,1.0264796556005282,1.0436839581489976,-0.01648420713391216,True
2015-05-06,1.0209671174019073,1.0436839581489976,-0.021766015056300467,True
2015-05-07,1.02255272756354,1.0436839581489976,-0.020246771467997315,True
2015-05-08,1.0327408630675157,1.0436839581489976,-0.010485065901453375,True
2015-05-11,1.023515853919069,1.0436839581489976,-0.019323957288466274,True
2015-05-12,1.0240083670275417,1.0436839581489976,-0.01885205858328138,True
2015-05-13,1.0259442149300704,1.0436839581489976,-0.01699723664469191,True
2015-05-14,1.03408827606638,1.0436839581489976,-0.00919404960447579,True
2015-05-15,1.0394641007145031,1.0436839581489976,-0.004043233012777665,True
2015-05-18,1.0363725706046705,1.0436839581489976,-0.007005365453057351,True
2015-05-19,1.0302322846626442,1.0436839581489976,-0.012888646396568526,True
2015-05-20,1.03099561701157,1.0436839581489976,-0.01215726373712862,True
2015-05-21,1.036611399404711,1.0436839581489976,-0.00677653296198014,True
2015-05-22,1.0345813187869684,1.0436839581489976,-0.008721643454377747,True
2015-05-26,1.0280593590689648,1.0436839581489976,-0.01497062301095768,True
2015-05-27,1.032694995810615,1.0436839581489976,-0.010529013359438583,True
2015-05-28,1.0312067490354946,1.0436839581489976,-0.01195496875858062,True
2015-05-29,1.0293610928030066,1.0436839581489976,-0.013723374048397782,True
2015-06-01,1.027366441693122,1.0436839581489976,-0.015634537954205125,True
2015-06-02,1.025525081524727,1.0436839581489976,-0.017398826994022114,True
2015-06-03,1.0211049577945583,1.0436839581489976,-0.021633944048046645,True
2015-06-04,1.016555002395184,1.0436839581489976,-0.025993458596343326,True
2015-06-05,1.011245513977582,1.0436839581489976,-0.03108071549642872,True
2015-06-08,1.0082528046508026,1.0436839581489976,-0.033948163351128983,True
2015-06-09,1.0064688866793352,1.0436839581489976,-0.03565741446832657,True
2015-06-10,1.013051976504324,1.0436839581489976,-0.02934986343854541,True
2015-06-11,1.017519018798897,1.0436839581489976,-0.025069791622077734,True
2015-06-12,1.0130387149980093,1.0436839581489976,-0.029362569877320385,True
2015-06-15,1.0106144364546663,1.0436839581489976,-0.031685378927334494,True
2015-06-16,1.0141567121895885,1.0436839581489976,-0.02829136706458201,True
2015-06-17,1.0145992491147906,1.0436839581489976,-0.027867352762410518,True
2015-06-18,1.0207859399314352,1.0436839581489976,-0.021939609245477627,True
2015-06-19,1.0202815548383495,1.0436839581489976,-0.02242288302692028,True
2015-06-22,1.0206004230764023,1.0436839581489976,-0.022117361191921158,True
2015-06-23,1.0198543434558103,1.0436839581489976,-0.022832213245329382,True
2015-06-24,1.0171990470166503,1.0436839581489976,-0.02537637081182988,True
2015-06-25,1.0146602672084406,1.0436839581489976,-0.027808888614165663,True
2015-06-26,1.0109931286466491,1.0436839581489976,-0.03132253710244485,True
2015-06-29,1.003145926335488,1.0436839581489976,-0.03884129050465132,True
2015-06-30,1.0040296007939424,1.0436839581489976,-0.03799460271994913,True
2015-07-01,1.0033754862192308,1.0436839581489976,-0.038621338974352944,True
2015-07-02,1.0043401554877567,1.0436839581489976,-0.03769704646128533,True
2015-07-06,1.0009822782377729,1.0436839581489976,-0.04091437793770191,True
2015-07-07,1.0016477056088644,1.0436839581489976,-0.0402768023901466,True
2015-07-08,0.9926200918887728,1.0436839581489976,-0.048926560441522965,True
2015-07-09,0.9936558548366582,1.0436839581489976,-0.04793414991360569,True
2015-07-10,1.0005563016268535,1.0436839581489976,-0.04132252506652705,True
2015-07-13,1.004372843945227,1.0436839581489976,-0.03766572619693215,True
2015-07-14,1.0073761113532584,1.0436839581489976,-0.03478816217519731,True
2015-07-15,1.0066042299556512,1.0436839581489976,-0.03552773605824918,True
2015-07-16,1.0119697542476414,1.0436839581489976,-0.030386788695691253,True
2015-07-17,1.012895110980617,1.0436839581489976,-0.029500163270675797,True
2015-07-20,1.0089782695643699,1.0436839581489976,-0.03325306316500183,True
2015-07-21,1.0090383278856832,1.0436839581489976,-0.033195518617301974,True
2015-07-22,1.005195962250736,1.0436839581489976,-0.03687705995454898,True
2015-07-23,1.0036390622043674,1.0436839581489976,-0.038368795105034444,True
2015-07-24,0.9986988633676517,1.0436839581489976,-0.043102219239939496,True
2015-07-27,0.9938534992326049,1.0436839581489976,-0.04774477803105109,True
2015-07-28,0.999302216641781,1.0436839581489976,-0.042524119644349885,True
2015-07-29,1.0030476392403493,1.0436839581489976,-0.03893546374011335,True
2015-07-30,1.0035613231070974,1.0436839581489976,-0.03844328039022347,True
2015-07-31,1.0051718789731152,1.0436839581489976,-0.03690013521352253,True
2015-08-03,1.0023136815351246,1.0436839581489976,-0.03963870124749678,True
2015-08-04,1.0008607659422253,1.0436839581489976,-0.04103080427021265,True
2015-08-05,1.0007958256930551,1.0436839581489976,-0.04109302641003103,True
2015-08-06,0.9977223155077883,1.0436839581489976,-0.04403789315946134,True
2015-08-07,0.999010176422904,1.0436839581489976,-0.04280393636146692,True
2015-08-10,1.0059068776103282,1.0436839581489976,-0.03619590034292389,True
2015-08-11,1.002105337056726,1.0436839581489976,-0.03983832535474852,True
2015-08-12,1.0015259097983626,1.0436839581489976,-0.040393500370939334,True
2015-08-13,0.9986214658615798,1.0436839581489976,-0.043176377231415285,True
2015-08-14,0.9995423907479822,1.0436839581489976,-0.042293998155631014,True
2015-08-17,1.0020002938620443,1.0436839581489976,-0.039938971909542896,True
2015-08-18,0.9970836852739609,1.0436839581489976,-0.0446497931784672,True
2015-08-19,0.9952634633296678,1.0436839581489976,-0.046393828746017086,True
2015-08-20,0.9869927756467316,1.0436839581489976,-0.05431834231006999,True
2015-08-21,0.9711807354842213,1.0436839581489976,-0.06946856095533244,True
2015-08-24,0.9474501333305326,1.0436839581489976,-0.09220590588470703,True
2015-08-25,0.9428068986361242,1.0436839581489976,-0.09665479547255058,True
2015-08-26,0.9552764506162411,1.0436839581489976,-0.08470716335388508,True
2015-08-27,0.9711752603755995,1.0436839581489976,-0.06947380690031325,True
2015-08-28,0.9737899822726009,1.0436839581489976,-0.06696852560650216,True
2015-08-31,0.9708289572110975,1.0436839581489976,-0.06980561535803469,True
2015-09-01,0.9544500317396998,1.0436839581489976,-0.08549899202010988,True
2015-09-02,0.9626152805098528,1.0436839581489976,-0.07767550416595688,True
2015-09-03,0.9640073956620128,1.0436839581489976,-0.0763416567485558,True
2015-09-04,0.9559275500723432,1.0436839581489976,-0.08408331601866606,True
2015-09-08,0.9670873771599049,1.0436839581489976,-0.07339058954680004,True
2015-09-09,0.9606284356512563,1.0436839581489976,-0.07957918855535784,True
2015-09-10,0.9640316624173748,1.0436839581489976,-0.0763184056914014,True
2015-09-11,0.9663581596942533,1.0436839581489976,-0.07408928521990867,True
2015-09-14,0.9636226101395025,1.0436839581489976,-0.07671033686431875,True
2015-09-15,0.9653177525208082,1.0436839581489976,-0.07508614558680585,True
2015-09-16,0.9733719627287983,1.0436839581489976,-0.06736904871557052,True
2015-09-17,0.9764468875811664,1.0436839581489976,-0.06442282651069778,True
2015-09-18,0.9697013539668866,1.0436839581489976,-0.07088602215686174,True
2015-09-21,0.9683198455467084,1.0436839581489976,-0.07220970679280114,True
2015-09-22,0.9607127508094825,1.0436839581489976,-0.0794984024538107,True
2015-09-23,0.9582439068510112,1.0436839581489976,-0.08186391160933111,True
2015-09-24,0.9596604323528224,1.0436839581489976,-0.08050667555070337,True
2015-09-25,0.9575279013047177,1.0436839581489976,-0.08254994835513244,True
2015-09-28,0.945020457551052,1.0436839581489976,-0.09453388626661278,True
2015-09-29,0.9456484923078399,1.0436839581489976,-0.09393213824520821,True
2015-09-30,0.9549071905906641,1.0436839581489976,-0.08506096780080973,True
2015-10-01,0.9564236012778333,1.0436839581489976,-0.08360802730543349,True
2015-10-02,0.9696616579209923,1.0436839581489976,-0.07092405670322448,True
2015-10-05,0.9777990299022111,1.0436839581489976,-0.06312727883988485,True
2015-10-06,0.9803272738272581,1.0436839581489976,-0.06070485593560746,True
2015-10-07,0.9854156476425026,1.0436839581489976,-0.05582945876626821,True
2015-10-08,0.9878339875123334,1.0436839581489976,-0.05351233982336536,True
2015-10-09,0.9908570359158175,1.0436839581489976,-0.05061582275047141,True
2015-10-12,0.9911498637607273,1.0436839581489976,-0.05033525137383634,True
2015-10-13,0.9866408345391987,1.0436839581489976,-0.05465555273165879,True
2015-10-14,0.9896531464411685,1.0436839581489976,-0.051769322778184905,True
2015-10-15,0.9968760268144357,1.0436839581489976,-0.04484875998053771,True
2015-10-16,0.9982746210839593,1.0436839581489976,-0.04350870463274445,True
2015-10-19,0.9961024778351744,1.0436839581489976,-0.04558993164770907,True
2015-10-20,0.9938815213858772,1.0436839581489976,-0.04771792876020291,True
2015-10-21,0.990864955375156,1.0436839581489976,-0.05060823476439901,True
2015-10-22,1.0001710328407594,1.0436839581489976,-0.041691668218614406,True
2015-10-23,1.0047581612284053,1.0436839581489976,-0.037296536577632426,True
2015-10-26,1.0040925475587976,1.0436839581489976,-0.03793429062607847,True
2015-10-27,1.0024632388516994,1.0436839581489976,-0.03949540373352513,True
2015-10-28,1.006420846401215,1.0436839581489976,-0.035703443994549645,True
2015-10-29,1.0001282302939236,1.0436839581489976,-0.041732679241636796,True
2015-10-30,0.999866562068795,1.0436839581489976,-0.04198339520127721,True
2015-11-02,1.004218172659782,1.0436839581489976,-0.03781392363183314,True
2015-11-03,1.0046520073690848,1.0436839581489976,-0.037398247309594644,True
2015-11-04,1.000687976124177,1.0436839581489976,-0.04119636187670763,True
2015-11-05,0.9983476943953501,1.0436839581489976,-0.0434386898444359,True
2015-11-06,0.9916946355359717,1.0436839581489976,-0.04981328131672198,True
2015-11-09,0.9839297658931049,1.0436839581489976,-0.057253148129121814,True
2015-11-10,0.9840718383622693,1.0436839581489976,-0.05711702218021254,True
2015-11-11,0.9818686596642625,1.0436839581489976,-0.059227985638838646,True
2015-11-12,0.9752356864372527,1.0436839581489976,-0.06558333217379315,True
2015-11-13,0.9691092578019712,1.0436839581489976,-0.0714533358156493,True
2015-11-16,0.977326746989025,1.0436839581489976,-0.06357979409557944,True
2015-11-17,0.975660619448599,1.0436839581489976,-0.06517618496411484,True
2015-11-18,0.9834486562082838,1.0436839581489976,-0.05771412070713703,True
2015-11-19,0.9859273868469367,1.0436839581489976,-0.05533913868379638,True
2015-11-20,0.9866523209502432,1.0436839581489976,-0.0546445470905786,True
2015-11-23,0.9851926009153811,1.0436839581489976,-0.05604316975164836,True
2015-11-24,0.9873144009524746,1.0436839581489976,-0.05401017880594429,True
2015-11-25,0.9873792221307592,1.0436839581489976,-0.0539480707532349,True
2015-11-27,0.9848199918011322,1.0436839581489976,-0.05640018310932197,True
2015-11-30,0.9840701593468983,1.0436839581489976,-0.05711863091948447,True
2015-12-01,0.9925808126443433,1.0436839581489976,-0.04896419563187229,True
2015-12-02,0.9845437803577061,1.0436839581489976,-0.05666483357297001,True
2015-12-03,0.9748174689127962,1.0436839581489976,-0.06598404497692774,True
2015-12-04,0.9864218786924639,1.0436839581489976,-0.054865344062669706,True
2015-12-07,0.980799171015156,1.0436839581489976,-0.06025271026045999,True
2015-12-08,0.9762575495775117,1.0436839581489976,-0.06460423966951506,True
2015-12-09,0.9719905532908263,1.0436839581489976,-0.06869263851225764,True
2015-12-10,0.9718736465452047,1.0436839581489976,-0.06880465206263253,True
2015-12-11,0.9621996200453721,1.0436839581489976,-0.0780737669362479,True
2015-12-14,0.9608104678379539,1.0436839581489976,-0.07940477542456642,True
2015-12-15,0.9652362791224443,1.0436839581489976,-0.07516420887189115,True
2015-12-16,0.9737094559025347,1.0436839581489976,-0.06704568150167285,True
2015-12-17,0.9650753782062654,1.0436839581489976,-0.07531837519295273,True
2015-12-18,0.9603325705475192,1.0436839581489976,-0.07986267006470466,True
2015-12-21,0.9649045980438095,1.0436839581489976,-0.07548200725908016,True
2015-12-22,0.9678869774312457,1.0436839581489976,-0.072624456978509,True
2015-12-23,0.9743479762772584,1.0436839581489976,-0.06643388674355832,True
2015-12-24,0.9754337961023375,1.0436839581489976,-0.06539351449619257,True
2015-12-28,0.9718253616758653,1.0436839581489976,-0.06885091594257664,True
2015-12-29,0.9752711274393697,1.0436839581489976,-0.06554937457404246,True
2015-12-30,0.9698248393199761,1.0436839581489976,-0.07076770535020267,True
2015-12-31,0.9656796529012169,1.0436839581489976,-0.0747393927431092,True
2016-01-04,0.9592201238064137,1.0436839581489976,-0.08092855474408442,True
2016-01-05,0.9586232437412547,1.0436839581489976,-0.08150045207037618,True
2016-01-06,0.954237498810251,1.0436839581489976,-0.08570262926852147,True
2016-01-07,0.942859159490894,1.0436839581489976,-0.09660472202420274,True
2016-01-08,0.9372624460980457,1.0436839581489976,-0.10196718194240856,True
2016-01-11,0.9335515225266788,1.0436839581489976,-0.1055227827949389,True
2016-01-12,0.938523262648738,1.0436839581489976,-0.10075913755229604,True
2016-01-13,0.9291015906631171,1.0436839581489976,-0.10978646034676576,True
2016-01-14,0.9340586822424549,1.0436839581489976,-0.1050368505241435,True
2016-01-15,0.9215894588650257,1.0436839581489976,-0.11698416779396499,True
2016-01-19,0.9223937180256101,1.0436839581489976,-0.11621357133676666,True
2016-01-20,0.9176684648336423,1.0436839581489976,-0.12074104649346848,True
2016-01-21,0.9203523985284435,1.0436839581489976,-0.11816945029919404,True
2016-01-22,0.9341886194806911,1.0436839581489976,-0.10491235187948997,True
2016-01-25,0.9265282329526948,1.0436839581489976,-0.11225210877446246,True
2016-01-26,0.9362301009582283,1.0436839581489976,-0.10295631771646818,True
2016-01-27,0.9317396871507776,1.0436839581489976,-0.10725878281846574,True
2016-01-28,0.9362171364079043,1.0436839581489976,-0.10296873962850663,True
2016-01-29,0.9494735950702191,1.0436839581489976,-0.09026713723363458,True
2016-02-01,0.9469419849031483,1.0436839581489976,-0.09269278548405006,True
2016-02-02,0.9381025589334526,1.0436839581489976,-0.10116223248539388,True
2016-02-03,0.944006354923709,1.0436839581489976,-0.09550554307845223,True
2016-02-04,0.9464077208563202,1.0436839581489976,-0.09320468761942027,True
2016-02-05,0.9371714224527542,1.0436839581489976,-0.1020543957436563,True
2016-02-08,0.9337388358844391,1.0436839581489976,-0.10534330953936406,True
2016-02-09,0.9295236729154899,1.0436839581489976,-0.10938204457599805,True
2016-02-10,0.9313607584897219,1.0436839581489976,-0.10762185121488696,True
2016-02-11,0.9307991972095381,1.0436839581489976,-0.1081599080431051,True
2016-02-12,0.9380938297382534,1.0436839581489976,-0.10117059631539345,True
2016-02-16,0.9421495778959953,1.0436839581489976,-0.09728460369657914,True
2016-02-17,0.9523635059782349,1.0436839581489976,-0.08749818511412404,True
2016-02-18,0.9535036929114654,1.0436839581489976,-0.08640572132340656,True
2016-02-19,0.9523891686127205,1.0436839581489976,-0.08747359660312395,True
2016-02-22,0.9596927426151601,1.0436839581489976,-0.08047571765192044,True
2016-02-23,0.953005002048632,1.0436839581489976,-0.08688353920969258,True
2016-02-24,0.9551504128200817,1.0436839581489976,-0.08482792576972495,True
2016-02-25,0.9618941527235785,1.0436839581489976,-0.0783664487576063,True
2016-02-26,0.9576921609045881,1.0436839581489976,-0.08239256392990686,True
2016-02-29,0.9582233331260832,1.0436839581489976,-0.08188362420984335,True
2016-03-01,0.9688089766650282,1.0436839581489976,-0.07174104852273698,True
2016-03-02,0.9723909681386975,1.0436839581489976,-0.0683089832450239,True
2016-03-03,0.9772550005870998,1.0436839581489976,-0.06364853751293774,True
2016-03-04,0.9805532143709291,1.0436839581489976,-0.06048837225593906,True
2016-03-07,0.9819239572526147,1.0436839581489976,-0.059175002561039615,True
2016-03-08,0.9760711689368307,1.0436839581489976,-0.0647828192473899,True
2016-03-09,0.9782094288702087,1.0436839581489976,-0.06273405734328794,True
2016-03-10,0.9789460920586146,1.0436839581489976,-0.06202822759218932,True
2016-03-11,0.9862595168615416,1.0436839581489976,-0.05502091015109582,True
2016-03-14,0.9838432499648138,1.0436839581489976,-0.05733604288630919,True
2016-03-15,0.9805204676566065,1.0436839581489976,-0.06051974833877232,True
2016-03-16,0.9900715526922739,1.0436839581489976,-0.05136842914765771,True
2016-03-17,0.9962040639680834,1.0436839581489976,-0.04549259745749198,True
2016-03-18,0.9974668572862551,1.0436839581489976,-0.04428265903857511,True
2016-03-21,0.9967167246169933,1.0436839581489976,-0.04500139449810262,True
2016-03-22,0.9965711117588477,1.0436839581489976,-0.04514091265109204,True
2016-03-23,0.9895511721538235,1.0436839581489976,-0.05186702887642359,True
2016-03-24,0.9877029547364614,1.0436839581489976,-0.05363788815133277,True
2016-03-28,0.9888887203076336,1.0436839581489976,-0.05250175344128585,True
2016-03-29,0.9982481907364353,1.0436839581489976,-0.04353402872373728,True
2016-03-30,0.998125445368686,1.0436839581489976,-0.043651636517543994,True
2016-03-31,0.9985269448311689,1.0436839581489976,-0.04326694203283142,True
2016-04-01,0.9981633189613646,1.0436839581489976,-0.04361534814462911,True
2016-04-04,0.9945188621304938,1.0436839581489976,-0.04710726425813758,True
2016-04-05,0.9912080732325916,1.0436839581489976,-0.050279478290988985,True
2016-04-06,0.9976915899318677,1.0436839581489976,-0.04406733269973668,True
2016-04-07,0.9936799334237393,1.0436839581489976,-0.0479110791488468,True
2016-04-08,0.9982566361106879,1.0436839581489976,-0.043525936835204684,True
2016-04-11,1.0007774242444674,1.0436839581489976,-0.04111065765600745,True
2016-04-12,1.0069913493972416,1.0436839581489976,-0.03515681971085521,True
2016-04-13,1.0136467577411095,1.0436839581489976,-0.02877997709302724,True
2016-04-14,1.011330494819407,1.0436839581489976,-0.030999291573830752,True
2016-04-15,1.0119859881565523,1.0436839581489976,-0.03037123426584286,True
2016-04-18,1.014742360703341,1.0436839581489976,-0.027730231187020764,True
2016-04-19,1.020844601964773,1.0436839581489976,-0.021883402543362688,True
2016-04-20,1.0198274434984986,1.0436839581489976,-0.02285798729033756,True
2016-04-21,1.0161168883829168,1.0436839581489976,-0.026413235108999636,True
2016-04-22,1.0127529806200628,1.0436839581489976,-0.029636344687899347,True
2016-04-25,1.0101849208115203,1.0436839581489976,-0.032096916960272864,True
2016-04-26,1.0116633963210764,1.0436839581489976,-0.030680323845075273,True
2016-04-27,1.0155895366058931,1.0436839581489976,-0.026918514291367206,True
2016-04-28,1.0134840122320783,1.0436839581489976,-0.028935910800506854,True
2016-04-29,1.0134927485733107,1.0436839581489976,-0.028927540123575176,True
2016-05-02,1.013722764055868,1.0436839581489976,-0.028707152063797838,True
2016-05-03,1.0081677840563323,1.0436839581489976,-0.0340296253625036,True
2016-05-04,1.0043601348520863,1.0436839581489976,-0.037677903344086265,True
2016-05-05,1.0052693678883593,1.0436839581489976,-0.03680672674970271,True
2016-05-06,1.0073904036863286,1.0436839581489976,-0.03477446805547978,True
2016-05-09,1.0038808728563602,1.0436839581489976,-0.03813710556903577,True
2016-05-10,1.0132050783357056,1.0436839581489976,-0.02920316976735672,True
2016-05-11,1.0125195720340907,1.0436839581489976,-0.029859983830907783,True
2016-05-12,1.0102319116854517,1.0436839581489976,-0.03205189291485716,True
2016-05-13,1.0075963345952825,1.0436839581489976,-0.03457715649641438,True
2016-05-16,1.0129089175302841,1.0436839581489976,-0.029486934601633513,True
2016-05-17,1.0091784668624424,1.0436839581489976,-0.03306124523342456,True
2016-05-18,1.0030936788248253,1.0436839581489976,-0.03889135116741695,True
2016-05-19,1.000262517288081,1.0436839581489976,-0.04160401290245538,True
2016-05-20,1.0046692838172955,1.0436839581489976,-0.03738169397649432,True
2016-05-23,1.0034720991276804,1.0436839581489976,-0.038528769851588054,True
2016-05-24,1.0089661279885946,1.0436839581489976,-0.03326469654853755,True
2016-05-25,1.0133335322463306,1.0436839581489976,-0.029080092364832676,True
2016-05-26,1.0149505406333126,1.0436839581489976,-0.02753076474093225,True
2016-05-27,1.0153989934942376,1.0436839581489976,-0.027101082117736305,True
2016-05-31,1.01459061363161,1.0436839581489976,-0.027875626802758752,True
2016-06-01,1.016138362512258,1.0436839581489976,-0.02639265979098933,True
2016-06-02,1.0189283068533004,1.0436839581489976,-0.023719490083570955,True
2016-06-03,1.0255992183160683,1.0436839581489976,-0.017327793238293265,True
2016-06-06,1.028206953389803,1.0436839581489976,-0.014829206330471394,True
2016-06-07,1.0307802874598853,1.0436839581489976,-0.012363580553635579,True
2016-06-08,1.0369248110510585,1.0436839581489976,-0.006476239330080973,True
2016-06-09,1.0359511376591048,1.0436839581489976,-0.007409159094106551,True
2016-06-10,1.0279125294792184,1.0436839581489976,-0.015111306968586806,True
2016-06-13,1.0237019283516966,1.0436839581489976,-0.019145671102140632,True
2016-06-14,1.0205849179130597,1.0436839581489976,-0.022132217378242242,True
2016-06-15,1.0224644716573927,1.0436839581489976,-0.02033133337532391,True
2016-06-16,1.0218683710460101,1.0436839581489976,-0.020902483872299833,True
2016-06-17,1.0226203885890983,1.0436839581489976,-0.020181942431362194,True
2016-06-20,1.0272519536133837,1.0436839581489976,-0.015744234073269175,True
2016-06-21,1.026563780142696,1.0436839581489976,-0.016403603670084987,True
2016-06-22,1.0263605587930849,1.0436839581489976,-0.016598319079883423,True
2016-06-23,1.0337423357304085,1.0436839581489976,-0.009525510420051711,True
2016-06-24,1.0143891235633853,1.0436839581489976,-0.028068683394892387,True
2016-06-27,1.009113827833213,1.0436839581489976,-0.03312317876102616,True
2016-06-28,1.0215507204106118,1.0436839581489976,-0.02120683906806399,True
2016-06-29,1.032523463850842,1.0436839581489976,-0.010693365755998609,True
2016-06-30,1.041326425006029,1.0436839581489976,-0.0022588573145741883,True
2016-07-01,1.0490220209491294,1.0490220209491294,0.0,False
2016-07-05,1.0446691340176202,1.0490220209491294,-0.004149471454918433,True
2016-07-06,1.0483616467871968,1.0490220209491294,-0.0006295141081358452,True
2016-07-07,1.045055737516785,1.0490220209491294,-0.0037809343875887386,True
2016-07-08,1.057366956702578,1.057366956702578,0.0,False
