Date,ewma_vol,vol_of_vol,garch_vol
2018-04-04,0.11183464685346173,0.5072514768399353,0.11835364549556528
2018-04-05,0.10867914583220904,0.4998723472399615,0.11425061184925339
2018-04-06,0.11010379336221919,0.4921377882178824,0.10888083584961575
2018-04-09,0.10816195630007017,0.4834847331192819,0.11124332655163867
2018-04-10,0.11097813484549776,0.47388924111059993,0.10798625358586277
2018-04-11,0.10760785164851719,0.46291366332590417,0.11266239755911324
2018-04-12,0.10442728770810071,0.4503513131421137,0.10700020793677373
2018-04-13,0.10125390872701993,0.43792266879512076,0.10185185528466732
2018-04-16,0.09879589954867275,0.42658041368848093,0.09689048711416735
2018-04-17,0.09859462907864905,0.4138796019007414,0.09333621338606697
2018-04-18,0.09581830048539966,0.40064377737649653,0.09383043275088518
2018-04-19,0.09497931082550626,0.38645276884462154,0.08978897182469912
2018-04-20,0.09642034929547556,0.37058777930338194,0.08928928218198698
2018-04-23,0.09392363202766088,0.3547691402996203,0.09269551905843729
2018-04-24,0.0952089899999523,0.33831241502170534,0.08909606898791361
2018-04-25,0.09258954598757689,0.3200438521417889,0.09213328630671083
2018-04-26,0.09414701655371364,0.2988293329095636,0.08829243776522633
2018-04-27,0.0916941836887991,0.27938131402036104,0.09173722496418649
2018-04-30,0.09011237822156974,0.2623482489849256,0.08814916281838987
2018-05-01,0.08745196098181024,0.24877036603556366,0.08618611287905624
2018-05-02,0.08552016714592339,0.2342805813024029,0.0824166102121864
2018-05-03,0.08307979736692188,0.21957341021334553,0.08005123798512286
2018-05-04,0.0848767273073249,0.22004908902885448,0.07685756224354452
2018-05-07,0.08236878511488019,0.2259171059366197,0.08118856713150577
2018-05-08,0.0798801247797744,0.2323221661633189,0.07775659496396375
2018-05-09,0.07849590825109501,0.2386025781758753,0.07447067863800108
2018-05-10,0.0826747776876978,0.23538210192517928,0.07324307173396455
2018-05-11,0.08022352350959752,0.233994058017779,0.08152622661976214
2018-05-14,0.07782843180354505,0.23218360123648732,0.07804881417217448
2018-05-15,0.08317552696075693,0.22930112931367314,0.07478898912954426
2018-05-16,0.08112630693655104,0.2263068118948474,0.08453991943073393
2018-05-17,0.07902677255996052,0.2233618051428214,0.08152993934359806
2018-05-18,0.0766337708523338,0.22265714788667404,0.07855343768887102
2018-05-21,0.0761627542492967,0.22239837905780332,0.07519818919608579
2018-05-22,0.07392563634971457,0.22343314746042248,0.07518548952748472
2018-05-23,0.07223034433986428,0.22589213370151398,0.07218923374635824
2018-05-24,0.07013057447563723,0.22737372822687155,0.07021612642620081
2018-05-25,0.0682179808538791,0.22944937811620547,0.06761937499839314
2018-05-29,0.06738300238142637,0.22998456415545235,0.06543154952542844
2018-05-30,0.06912138622966837,0.22996892511774203,0.06515365583509299
2018-05-31,0.0684808139012707,0.23009394186794213,0.06911360313236392
2018-06-01,0.06761718121731822,0.2313584801110271,0.06883651690771424
2018-06-04,0.06565748826496393,0.2337958154607919,0.06817335402330812
2018-06-05,0.06385915242138035,0.2373352455519343,0.06572411694578235
2018-06-06,0.06306862442726434,0.24161996821796425,0.06363157023921018
2018-06-07,0.06114737404442805,0.24699599994445226,0.06326993567095456
2018-06-08,0.059292655790280716,0.2522323884749079,0.06103705607627447
2018-06-11,0.05774552963079692,0.25837682436234843,0.0589957358461592
2018-06-12,0.05601153747861239,0.26519874683890216,0.05753473227815257
2018-06-13,0.0543411185720807,0.27275846559942485,0.05580882956352717
2018-06-14,0.053748865313982624,0.28038915008560833,0.05424589915908538
2018-06-15,0.05558976847427166,0.28694259724888027,0.054489093544150276
2018-06-18,0.05442434530263906,0.2932473465348267,0.05849366177575344
2018-06-19,0.0537854012127726,0.2996837361162891,0.05746903054058894
2018-06-20,0.052154892817352985,0.30654864680999094,0.057283755589745654
2018-06-21,0.05189601784920098,0.3116609472500018,0.055549719133525466
2018-06-22,0.05285782022086892,0.31524798659678954,0.05598350885070578
2018-06-25,0.06177555167028342,0.31177232967584023,0.05817192876508166
2018-06-26,0.060252125350574524,0.30769218893088174,0.07160793013242606
2018-06-27,0.06036730950277721,0.3042142497758441,0.06924781123275021
2018-06-28,0.05962988327270647,0.29950140782277335,0.06934995604506698
2018-06-29,0.058465913588698196,0.2926043248897697,0.06823041170250285
2018-07-02,0.05738858510714319,0.28654795482972845,0.06655448978549866
2018-07-03,0.05565850349387468,0.28131834650255433,0.06508487755503371
2018-07-05,0.05794399146557539,0.27620172200936005,0.06273584609914083
2018-07-06,0.0611779263935669,0.26887824854315345,0.06630713770001963
2018-07-09,0.0619224494292009,0.26165615374595574,0.07097648630738632
2018-07-10,0.060077397889304725,0.25244051358798014,0.07185680416938814
2018-07-11,0.06584723688217485,0.243274087703181,0.06902507961893348
2018-07-12,0.06860745564743079,0.23487587016291486,0.07713116531891921
2018-07-13,0.0666405500311115,0.22771078747514553,0.08056120668234108
2018-07-16,0.06581216036191408,0.2213380161030972,0.07721295963263813
2018-07-17,0.0638745871079443,0.2147751542214258,0.07564904437286094
2018-07-18,0.06192871832340233,0.20936839196612084,0.07257656513480408
2018-07-19,0.06045394139862404,0.2041351407229451,0.06963237597013305
2018-07-20,0.05862449102781069,0.19795332471742053,0.0675138629508922
2018-07-23,0.05769498031895127,0.1927030038832731,0.06496878644797352
2018-07-24,0.058304780417775856,0.18597509910543705,0.06387470514869781
2018-07-25,0.0619947904601157,0.17946655422766158,0.06509640260464669
2018-07-26,0.06243665184939777,0.17134137558573764,0.07068744942006677
2018-07-27,0.061214931670055345,0.16416783570441934,0.07125143905864462
2018-07-30,0.06064276709015311,0.15737864817926706,0.06939197654089245
2018-07-31,0.06001111950536819,0.15166314438680883,0.06856749735344017
